# rt	acc	condition
0.5730734467506409	0	iid_same
0.5225311517715454	0	iid_same
0.30668628215789795	0	iid_same
0.44071030616760254	0	iid_same
0.38447922468185425	1	iid_same
0.4748813509941101	0	iid_same
0.21285417675971985	1	iid_same
0.32564234733581543	0	iid_same
0.30526891350746155	0	iid_same
0.5664748549461365	0	iid_same
0.6915198564529419	0	iid_same
0.7890081405639648	0	iid_same
0.7218270897865295	0	iid_same
0.33864933252334595	1	iid_same
0.6227272152900696	0	iid_same
0.3998214900493622	1	iid_same
0.4914315938949585	1	iid_same
0.4520209729671478	0	iid_same
0.440456360578537	0	iid_same
0.3313201069831848	1	iid_same
0.4388819634914398	1	iid_same
0.751860499382019	0	iid_same
0.7013604044914246	0	iid_same
0.27340444922447205	1	iid_same
0.46440863609313965	0	iid_same
0.7197872400283813	1	iid_same
0.5103991627693176	0	iid_same
0.36252710223197937	0	iid_same
0.3064713776111603	0	iid_same
0.5641269683837891	0	iid_same
0.7297313213348389	1	iid_same
0.4857666790485382	1	iid_same
0.3456200659275055	0	iid_same
0.48058587312698364	1	iid_same
0.4569172263145447	0	iid_same
0.5927857756614685	0	iid_same
0.568596601486206	0	iid_same
0.37482622265815735	1	iid_same
0.4690336287021637	0	iid_same
0.33329400420188904	0	iid_same
0.5805063247680664	0	iid_same
0.42010757327079773	0	iid_same
0.40304097533226013	1	iid_same
0.4852946102619171	1	iid_same
0.41444894671440125	0	iid_same
0.5470806956291199	0	iid_same
0.48071473836898804	0	iid_same
0.4453032910823822	0	iid_same
0.4242153465747833	1	iid_same
0.6261503100395203	0	iid_same
0.7785713076591492	1	iid_same
0.4828709661960602	1	iid_same
0.5292101502418518	1	iid_same
0.48706480860710144	1	iid_same
0.9018455147743225	1	iid_same
0.9134666323661804	1	iid_same
0.7829024195671082	1	iid_same
0.3392418920993805	1	iid_same
0.7954020500183105	1	iid_same
0.19175675511360168	1	iid_same
0.46969062089920044	1	iid_same
0.44128766655921936	1	iid_same
0.6582819223403931	1	iid_same
0.3607558608055115	1	iid_same
0.48039937019348145	1	iid_same
0.6893954277038574	1	iid_same
0.4755849242210388	1	iid_same
0.543020486831665	1	iid_same
0.6123892664909363	1	iid_same
0.29925787448883057	1	iid_same
0.38372889161109924	1	iid_same
0.4644889533519745	1	iid_same
0.6207033395767212	0	iid_same
0.8533987402915955	1	iid_same
0.5600548386573792	1	iid_same
0.287179172039032	1	iid_same
0.3619491755962372	1	iid_same
0.9395765066146851	1	iid_same
0.9554072022438049	1	iid_same
0.479814738035202	1	iid_same
0.8461215496063232	1	iid_same
0.40933653712272644	1	iid_same
0.8002800941467285	1	iid_same
0.578530490398407	1	iid_same
0.895266592502594	1	iid_same
0.6954402923583984	1	iid_same
0.3421325087547302	0	iid_same
0.9814425706863403	1	iid_same
0.7363677024841309	1	iid_same
0.41307175159454346	1	iid_same
0.6950485706329346	1	iid_same
0.6454788446426392	1	iid_same
0.6153743863105774	1	iid_same
0.7462475299835205	1	iid_same
0.866999626159668	1	iid_same
0.6005986332893372	1	iid_same
0.6709645390510559	1	iid_same
0.48307564854621887	1	iid_same
0.7635834217071533	1	iid_same
0.6453585028648376	1	iid_same
