# rt	acc	condition
0.36919718980789185	1	iid_opposite
0.4961252808570862	0	iid_opposite
0.7475402355194092	1	iid_opposite
0.8309948444366455	1	iid_opposite
0.4545021951198578	1	iid_opposite
0.7073776125907898	1	iid_opposite
0.5025336146354675	1	iid_opposite
0.47085028886795044	0	iid_opposite
0.42879927158355713	1	iid_opposite
0.303143709897995	0	iid_opposite
0.3946407437324524	0	iid_opposite
0.2927170395851135	0	iid_opposite
0.3992006182670593	1	iid_opposite
0.564073383808136	1	iid_opposite
0.5408798456192017	1	iid_opposite
0.49605780839920044	0	iid_opposite
0.2401445508003235	0	iid_opposite
0.8656717538833618	1	iid_opposite
0.42106005549430847	1	iid_opposite
0.45681899785995483	1	iid_opposite
0.7341466546058655	1	iid_opposite
0.2937513291835785	0	iid_opposite
0.3680401146411896	1	iid_opposite
0.7332515120506287	1	iid_opposite
0.608542263507843	1	iid_opposite
0.4991834759712219	0	iid_opposite
0.4654845893383026	0	iid_opposite
0.46536073088645935	1	iid_opposite
0.8195897936820984	1	iid_opposite
0.4424382448196411	1	iid_opposite
0.47087156772613525	0	iid_opposite
0.4332870841026306	1	iid_opposite
0.406882107257843	0	iid_opposite
0.7567862272262573	1	iid_opposite
0.7281813621520996	1	iid_opposite
0.3529185354709625	1	iid_opposite
0.5499146580696106	1	iid_opposite
0.4785686135292053	1	iid_opposite
0.6903517842292786	1	iid_opposite
0.6369909644126892	1	iid_opposite
0.39151090383529663	0	iid_opposite
0.7392332553863525	1	iid_opposite
0.7330294847488403	1	iid_opposite
0.5192693471908569	0	iid_opposite
0.44185933470726013	0	iid_opposite
0.5783008933067322	1	iid_opposite
0.5967422127723694	1	iid_opposite
0.5639897584915161	0	iid_opposite
0.6781395673751831	1	iid_opposite
1.084865927696228	1	iid_opposite
0.2685128450393677	1	iid_opposite
0.28647324442863464	0	iid_opposite
0.23492705821990967	0	iid_opposite
0.4518584907054901	1	iid_opposite
0.4614548981189728	0	iid_opposite
0.717541515827179	0	iid_opposite
0.4009956121444702	0	iid_opposite
0.31335341930389404	1	iid_opposite
0.6010456681251526	0	iid_opposite
0.258578896522522	0	iid_opposite
0.6305542588233948	0	iid_opposite
0.5215290784835815	1	iid_opposite
0.548697292804718	1	iid_opposite
0.4559343755245209	0	iid_opposite
0.3572825789451599	1	iid_opposite
0.7437114119529724	1	iid_opposite
0.5457731485366821	0	iid_opposite
0.43499231338500977	0	iid_opposite
0.3537185788154602	1	iid_opposite
0.41410762071609497	1	iid_opposite
0.31680330634117126	0	iid_opposite
0.272254079580307	1	iid_opposite
0.5362985134124756	0	iid_opposite
0.27977028489112854	0	iid_opposite
0.36140599846839905	1	iid_opposite
0.47386544942855835	0	iid_opposite
0.41355958580970764	1	iid_opposite
0.47102245688438416	1	iid_opposite
0.746619462966919	1	iid_opposite
0.6875498294830322	0	iid_opposite
0.5271105170249939	0	iid_opposite
0.48258867859840393	0	iid_opposite
0.3525296151638031	0	iid_opposite
0.3746834993362427	1	iid_opposite
0.3126828968524933	0	iid_opposite
0.6718407273292542	0	iid_opposite
0.3433341383934021	1	iid_opposite
0.2681218683719635	1	iid_opposite
0.3225436210632324	1	iid_opposite
0.36897173523902893	0	iid_opposite
0.7612189650535583	0	iid_opposite
0.4532710015773773	0	iid_opposite
0.6019406914710999	1	iid_opposite
0.7935105562210083	1	iid_opposite
0.3161271810531616	1	iid_opposite
0.2329469919204712	0	iid_opposite
0.39511585235595703	0	iid_opposite
0.49704909324645996	0	iid_opposite
0.44774129986763	1	iid_opposite
0.262174516916275	1	iid_opposite
