# rt	acc	condition
0.6720560193061829	1	rdw_same
0.5465942621231079	0	rdw_same
0.7793643474578857	0	rdw_same
0.6125040054321289	1	rdw_same
0.232234925031662	1	rdw_same
0.4671142101287842	1	rdw_same
0.26335853338241577	1	rdw_same
0.5158862471580505	1	rdw_same
0.5357422828674316	1	rdw_same
0.2301894724369049	1	rdw_same
0.34050777554512024	1	rdw_same
0.5184186697006226	1	rdw_same
0.3417399525642395	0	rdw_same
0.559964120388031	1	rdw_same
0.3739754259586334	1	rdw_same
0.793541669845581	1	rdw_same
0.48869165778160095	1	rdw_same
0.4187639057636261	1	rdw_same
0.2322121560573578	1	rdw_same
0.40536731481552124	1	rdw_same
0.5138438940048218	1	rdw_same
0.4521735906600952	1	rdw_same
0.46809059381484985	1	rdw_same
0.3730129301548004	1	rdw_same
0.5329769849777222	0	rdw_same
0.40806013345718384	1	rdw_same
0.38058048486709595	1	rdw_same
0.4460972547531128	1	rdw_same
0.4717370867729187	0	rdw_same
0.535841166973114	1	rdw_same
0.39752429723739624	1	rdw_same
0.5020506978034973	1	rdw_same
0.3836228847503662	1	rdw_same
0.4064728021621704	1	rdw_same
0.4105464220046997	1	rdw_same
0.5204893350601196	1	rdw_same
0.45449212193489075	1	rdw_same
0.46384406089782715	1	rdw_same
0.32146140933036804	1	rdw_same
0.359294056892395	1	rdw_same
0.600286602973938	1	rdw_same
0.5066440105438232	1	rdw_same
0.5845829248428345	1	rdw_same
0.4058924615383148	1	rdw_same
0.530098557472229	1	rdw_same
0.5207128524780273	1	rdw_same
0.48639899492263794	1	rdw_same
0.53059983253479	1	rdw_same
0.5759799480438232	1	rdw_same
0.5516338348388672	0	rdw_same
0.39882299304008484	1	rdw_same
0.3456789255142212	1	rdw_same
0.22679144144058228	1	rdw_same
0.3604961335659027	1	rdw_same
0.31413504481315613	1	rdw_same
0.5142349600791931	1	rdw_same
0.490848571062088	1	rdw_same
0.2151932418346405	1	rdw_same
0.5084326863288879	0	rdw_same
0.28226029872894287	1	rdw_same
0.523723304271698	1	rdw_same
0.5235616564750671	1	rdw_same
0.3335167169570923	1	rdw_same
0.49609020352363586	1	rdw_same
0.31829017400741577	1	rdw_same
0.4524700343608856	1	rdw_same
0.4410040080547333	1	rdw_same
0.3307352066040039	1	rdw_same
0.48348963260650635	1	rdw_same
0.6458757519721985	1	rdw_same
0.40356382727622986	1	rdw_same
0.672029972076416	1	rdw_same
0.6078898310661316	1	rdw_same
0.5364502668380737	1	rdw_same
0.5378416180610657	1	rdw_same
0.3320654332637787	1	rdw_same
0.38425540924072266	1	rdw_same
0.36593425273895264	1	rdw_same
0.3631913959980011	1	rdw_same
0.6607162952423096	1	rdw_same
0.516826868057251	1	rdw_same
0.8895344138145447	1	rdw_same
0.4031507074832916	1	rdw_same
0.47459501028060913	1	rdw_same
0.6175515055656433	1	rdw_same
0.3594556748867035	1	rdw_same
0.4393675923347473	1	rdw_same
0.37655186653137207	1	rdw_same
0.7352259755134583	1	rdw_same
0.4495680630207062	1	rdw_same
0.5668832063674927	1	rdw_same
0.2809801697731018	1	rdw_same
0.7027936577796936	1	rdw_same
0.5971649289131165	1	rdw_same
0.5943362712860107	1	rdw_same
0.5272150635719299	1	rdw_same
0.5364016890525818	1	rdw_same
0.44210654497146606	1	rdw_same
0.8822734355926514	1	rdw_same
0.7086242437362671	1	rdw_same
