# rt	acc	condition
0.47951385378837585	0	iid_same
0.6261640191078186	0	iid_same
0.32496780157089233	0	iid_same
0.28910237550735474	0	iid_same
0.42511439323425293	1	iid_same
0.5612390041351318	1	iid_same
0.3088797330856323	1	iid_same
0.24690279364585876	1	iid_same
0.25391849875450134	0	iid_same
0.4603785574436188	1	iid_same
0.4901697337627411	1	iid_same
0.359565407037735	0	iid_same
0.42750194668769836	1	iid_same
0.16385409235954285	1	iid_same
0.5746190547943115	1	iid_same
0.5099360942840576	1	iid_same
0.3080782890319824	1	iid_same
0.3884980380535126	1	iid_same
0.48861050605773926	1	iid_same
0.3989519774913788	0	iid_same
0.6503161191940308	1	iid_same
0.463910847902298	1	iid_same
0.7222738862037659	0	iid_same
0.5045924782752991	1	iid_same
0.8472039699554443	1	iid_same
0.5492421984672546	1	iid_same
0.49986833333969116	0	iid_same
0.34966930747032166	1	iid_same
0.5040953159332275	1	iid_same
0.5310141444206238	0	iid_same
0.5796179175376892	1	iid_same
0.4279120862483978	1	iid_same
0.4770992696285248	1	iid_same
0.3935984969139099	1	iid_same
0.3979858458042145	0	iid_same
0.5998480916023254	1	iid_same
0.6415467262268066	0	iid_same
0.16489174962043762	0	iid_same
0.39801836013793945	0	iid_same
0.6113651394844055	1	iid_same
0.39066144824028015	0	iid_same
0.5597656965255737	0	iid_same
0.6212806105613708	1	iid_same
0.37984347343444824	1	iid_same
0.5579774379730225	1	iid_same
0.8328304886817932	1	iid_same
0.5162357687950134	1	iid_same
0.530243992805481	0	iid_same
0.5196676254272461	1	iid_same
0.5581653118133545	1	iid_same
0.33188289403915405	0	iid_same
0.4810812771320343	0	iid_same
0.6125563979148865	1	iid_same
0.506433367729187	1	iid_same
0.6783689856529236	1	iid_same
0.4036066234111786	1	iid_same
0.6020871996879578	1	iid_same
0.2147432565689087	1	iid_same
0.8089404702186584	1	iid_same
0.3308466374874115	1	iid_same
0.3966621458530426	1	iid_same
0.3151089549064636	0	iid_same
0.5098516345024109	1	iid_same
0.7841013073921204	1	iid_same
0.6140540242195129	1	iid_same
0.6195772290229797	1	iid_same
0.7712724804878235	1	iid_same
0.6711733937263489	1	iid_same
0.5852424502372742	1	iid_same
0.49955329298973083	0	iid_same
0.476826548576355	1	iid_same
0.4747811555862427	1	iid_same
0.6731128692626953	0	iid_same
0.7675431966781616	1	iid_same
0.43627527356147766	1	iid_same
0.2090417742729187	0	iid_same
0.3682515323162079	1	iid_same
0.4332810044288635	0	iid_same
0.7474170327186584	1	iid_same
0.4977557063102722	1	iid_same
0.42623791098594666	1	iid_same
0.3534598648548126	1	iid_same
0.6768479347229004	1	iid_same
0.4840383529663086	1	iid_same
0.36757805943489075	0	iid_same
0.39850565791130066	0	iid_same
0.5726538896560669	1	iid_same
0.5009203553199768	1	iid_same
0.7470514178276062	1	iid_same
0.34592366218566895	1	iid_same
0.6030182242393494	1	iid_same
0.6089133620262146	0	iid_same
0.6484045386314392	1	iid_same
0.6072649359703064	1	iid_same
0.5654978156089783	1	iid_same
0.6290646195411682	1	iid_same
0.7332128882408142	1	iid_same
0.7071596384048462	1	iid_same
0.6639862656593323	0	iid_same
0.5275027751922607	1	iid_same
