# rt	acc	condition
0.7597110271453857	1	rdw_same
0.6017499566078186	1	rdw_same
0.26868489384651184	1	rdw_same
0.25725820660591125	1	rdw_same
0.5271937847137451	1	rdw_same
0.38552021980285645	1	rdw_same
0.7240092754364014	1	rdw_same
0.6544622778892517	1	rdw_same
0.5538424849510193	1	rdw_same
0.6524723768234253	1	rdw_same
0.4705994129180908	1	rdw_same
0.31926870346069336	1	rdw_same
0.49569475650787354	1	rdw_same
0.3679386377334595	1	rdw_same
0.4929150938987732	1	rdw_same
0.41126832365989685	1	rdw_same
0.33247771859169006	1	rdw_same
0.3038630783557892	1	rdw_same
0.26886802911758423	1	rdw_same
0.28017687797546387	1	rdw_same
0.5010472536087036	1	rdw_same
0.3524027466773987	1	rdw_same
0.361234188079834	1	rdw_same
0.4025057256221771	1	rdw_same
0.40526753664016724	1	rdw_same
0.427842915058136	1	rdw_same
0.45997846126556396	1	rdw_same
0.5783326029777527	1	rdw_same
0.35960355401039124	1	rdw_same
0.3531322777271271	1	rdw_same
0.45754584670066833	1	rdw_same
0.8402842879295349	1	rdw_same
0.7452768087387085	1	rdw_same
0.5557305216789246	1	rdw_same
0.4587808847427368	1	rdw_same
0.8212387561798096	1	rdw_same
0.4304507374763489	1	rdw_same
0.34335264563560486	1	rdw_same
0.3733406662940979	1	rdw_same
0.3345950245857239	1	rdw_same
0.7161803841590881	1	rdw_same
0.3369106650352478	1	rdw_same
0.46960994601249695	1	rdw_same
0.3921593427658081	1	rdw_same
0.5303167104721069	1	rdw_same
0.3792080879211426	1	rdw_same
0.4895964562892914	1	rdw_same
0.5940039753913879	1	rdw_same
0.6238306164741516	1	rdw_same
0.9234271049499512	1	rdw_same
0.4070853292942047	1	rdw_same
0.23816299438476562	0	rdw_same
0.3793628215789795	1	rdw_same
0.31405723094940186	0	rdw_same
0.3104749321937561	1	rdw_same
0.45109105110168457	0	rdw_same
0.5399196147918701	0	rdw_same
0.3289966881275177	1	rdw_same
0.3611650764942169	1	rdw_same
0.3768475353717804	1	rdw_same
0.3212987184524536	1	rdw_same
0.4458177983760834	1	rdw_same
0.3454764783382416	1	rdw_same
0.34108346700668335	1	rdw_same
0.5022063851356506	1	rdw_same
0.30873215198516846	0	rdw_same
0.4429938495159149	1	rdw_same
0.38608992099761963	1	rdw_same
0.45361366868019104	1	rdw_same
0.47104695439338684	1	rdw_same
0.3738492429256439	0	rdw_same
0.46058565378189087	1	rdw_same
0.3515949547290802	1	rdw_same
0.3946598470211029	1	rdw_same
0.3405633270740509	1	rdw_same
0.4897606372833252	0	rdw_same
0.46874314546585083	1	rdw_same
0.40031859278678894	1	rdw_same
0.43541190028190613	0	rdw_same
0.383402943611145	1	rdw_same
0.38579845428466797	1	rdw_same
0.422564834356308	1	rdw_same
0.42745622992515564	1	rdw_same
0.39818647503852844	1	rdw_same
0.5279334187507629	1	rdw_same
0.4004405736923218	1	rdw_same
0.45267996191978455	1	rdw_same
0.33090078830718994	1	rdw_same
0.2671792805194855	1	rdw_same
0.41224026679992676	1	rdw_same
0.48715609312057495	1	rdw_same
0.30461835861206055	1	rdw_same
0.4575173258781433	1	rdw_same
0.35993385314941406	1	rdw_same
0.47219157218933105	1	rdw_same
0.4968216121196747	1	rdw_same
0.5006281733512878	1	rdw_same
0.3996226191520691	1	rdw_same
0.522745668888092	1	rdw_same
0.819840669631958	1	rdw_same
