# rt	acc	condition
0.29440468549728394	1	rdw_opposite
0.5185063481330872	1	rdw_opposite
0.4188433289527893	1	rdw_opposite
0.33742985129356384	1	rdw_opposite
0.47414863109588623	1	rdw_opposite
0.38309866189956665	1	rdw_opposite
0.46618592739105225	1	rdw_opposite
0.4338071048259735	1	rdw_opposite
0.46706241369247437	1	rdw_opposite
0.3541642725467682	1	rdw_opposite
0.23032861948013306	1	rdw_opposite
0.36827293038368225	1	rdw_opposite
0.4354633390903473	1	rdw_opposite
0.3707119822502136	1	rdw_opposite
0.3360130786895752	1	rdw_opposite
0.4550573229789734	1	rdw_opposite
0.5643346905708313	1	rdw_opposite
0.3698158264160156	1	rdw_opposite
0.26487070322036743	1	rdw_opposite
0.4877728223800659	1	rdw_opposite
0.4460243880748749	1	rdw_opposite
0.6160545349121094	0	rdw_opposite
0.42255899310112	1	rdw_opposite
0.44811663031578064	1	rdw_opposite
0.49015724658966064	1	rdw_opposite
0.32341477274894714	1	rdw_opposite
0.708943247795105	1	rdw_opposite
0.44651931524276733	1	rdw_opposite
0.5649961829185486	1	rdw_opposite
0.33329853415489197	1	rdw_opposite
0.6469573974609375	1	rdw_opposite
0.2344098687171936	1	rdw_opposite
0.6526191234588623	1	rdw_opposite
0.39853018522262573	1	rdw_opposite
0.5211576223373413	1	rdw_opposite
0.5728320479393005	1	rdw_opposite
0.4418894648551941	1	rdw_opposite
0.2809160649776459	1	rdw_opposite
0.5562857389450073	1	rdw_opposite
0.38082024455070496	1	rdw_opposite
0.5320600271224976	1	rdw_opposite
0.4831397831439972	1	rdw_opposite
0.5866847038269043	1	rdw_opposite
0.6728932857513428	1	rdw_opposite
0.326791375875473	1	rdw_opposite
0.42174869775772095	1	rdw_opposite
0.4835197925567627	1	rdw_opposite
0.9294076561927795	1	rdw_opposite
0.56136554479599	1	rdw_opposite
0.608637809753418	1	rdw_opposite
0.518513560295105	0	rdw_opposite
0.47289663553237915	0	rdw_opposite
0.4798095226287842	1	rdw_opposite
0.35882729291915894	1	rdw_opposite
0.5916187763214111	0	rdw_opposite
0.5188707709312439	0	rdw_opposite
0.6903663873672485	0	rdw_opposite
0.507134735584259	0	rdw_opposite
0.3232208490371704	1	rdw_opposite
0.44213420152664185	1	rdw_opposite
0.5075634717941284	1	rdw_opposite
0.6559699177742004	0	rdw_opposite
0.42629051208496094	0	rdw_opposite
0.5951525568962097	0	rdw_opposite
0.34779781103134155	1	rdw_opposite
0.4372362494468689	1	rdw_opposite
0.6762700080871582	1	rdw_opposite
0.26752254366874695	1	rdw_opposite
0.26679906249046326	1	rdw_opposite
0.5207479596138	0	rdw_opposite
0.5814028382301331	0	rdw_opposite
0.9833093881607056	0	rdw_opposite
0.5470510721206665	0	rdw_opposite
0.7842811346054077	0	rdw_opposite
0.8057237267494202	0	rdw_opposite
0.4093024730682373	1	rdw_opposite
0.6447069048881531	1	rdw_opposite
0.33047500252723694	1	rdw_opposite
0.469353586435318	0	rdw_opposite
0.4469321072101593	1	rdw_opposite
0.45521795749664307	0	rdw_opposite
0.5377940535545349	1	rdw_opposite
0.5562002062797546	0	rdw_opposite
0.42761415243148804	1	rdw_opposite
0.7986370325088501	0	rdw_opposite
0.6301162838935852	0	rdw_opposite
0.4284079074859619	1	rdw_opposite
0.4928932189941406	1	rdw_opposite
0.6940171122550964	0	rdw_opposite
0.44491633772850037	1	rdw_opposite
0.4540407061576843	1	rdw_opposite
0.5573450326919556	1	rdw_opposite
0.5546506643295288	1	rdw_opposite
0.48083850741386414	1	rdw_opposite
0.6179099082946777	1	rdw_opposite
0.7745184302330017	1	rdw_opposite
0.5460638999938965	1	rdw_opposite
0.6069753766059875	0	rdw_opposite
0.520585298538208	1	rdw_opposite
0.5718143582344055	1	rdw_opposite
