# rt	acc	condition
0.41297757625579834	1	iid_opposite
0.26628562808036804	1	iid_opposite
0.6680011749267578	1	iid_opposite
0.46585166454315186	1	iid_opposite
0.36197203397750854	1	iid_opposite
0.7927438020706177	0	iid_opposite
0.5093852877616882	0	iid_opposite
0.4364241659641266	1	iid_opposite
0.5693966150283813	0	iid_opposite
0.3477238714694977	0	iid_opposite
0.3786665201187134	0	iid_opposite
0.4278615117073059	1	iid_opposite
0.3587692677974701	0	iid_opposite
0.403930127620697	0	iid_opposite
0.23835283517837524	1	iid_opposite
0.4424436688423157	0	iid_opposite
0.2602376341819763	0	iid_opposite
0.7283722758293152	1	iid_opposite
0.43332168459892273	0	iid_opposite
0.34682002663612366	0	iid_opposite
0.23363861441612244	0	iid_opposite
0.30054566264152527	1	iid_opposite
0.7597405910491943	1	iid_opposite
0.6147857904434204	1	iid_opposite
0.6177988052368164	1	iid_opposite
0.3717857301235199	0	iid_opposite
0.4094866216182709	1	iid_opposite
0.5578703284263611	0	iid_opposite
0.5334973931312561	1	iid_opposite
0.6274784207344055	1	iid_opposite
0.7493978142738342	1	iid_opposite
0.49139976501464844	0	iid_opposite
0.7324739098548889	1	iid_opposite
0.7119653820991516	0	iid_opposite
0.6692830324172974	1	iid_opposite
0.26225581765174866	1	iid_opposite
0.4162101149559021	0	iid_opposite
0.37197375297546387	1	iid_opposite
0.5950744152069092	1	iid_opposite
0.568861722946167	1	iid_opposite
0.5784004330635071	0	iid_opposite
0.6354328393936157	1	iid_opposite
0.3443925976753235	0	iid_opposite
0.5039040446281433	0	iid_opposite
0.7819382548332214	1	iid_opposite
0.51526939868927	0	iid_opposite
0.35907992720603943	1	iid_opposite
0.6334682703018188	0	iid_opposite
0.49795734882354736	0	iid_opposite
0.6962850093841553	0	iid_opposite
0.49920520186424255	1	iid_opposite
0.7010337114334106	1	iid_opposite
0.478641539812088	1	iid_opposite
0.6970290541648865	0	iid_opposite
0.3344971537590027	1	iid_opposite
0.7551337480545044	1	iid_opposite
0.5048679113388062	1	iid_opposite
0.5374899506568909	1	iid_opposite
0.3416679799556732	1	iid_opposite
0.8081698417663574	1	iid_opposite
0.5354998707771301	1	iid_opposite
0.5713227391242981	0	iid_opposite
0.40252965688705444	1	iid_opposite
0.5329411029815674	1	iid_opposite
0.8152821063995361	1	iid_opposite
0.3922627568244934	0	iid_opposite
0.4288328289985657	0	iid_opposite
0.4709685444831848	1	iid_opposite
0.4084720015525818	1	iid_opposite
0.3193231523036957	1	iid_opposite
0.5618495941162109	1	iid_opposite
0.2334214448928833	1	iid_opposite
0.6354795098304749	1	iid_opposite
0.4805770218372345	1	iid_opposite
0.7712828516960144	1	iid_opposite
0.38862356543540955	0	iid_opposite
0.41467392444610596	1	iid_opposite
0.4344387352466583	0	iid_opposite
0.3290322422981262	1	iid_opposite
0.6019143462181091	0	iid_opposite
0.6224126815795898	1	iid_opposite
0.47146573662757874	0	iid_opposite
0.47053128480911255	1	iid_opposite
0.5865632891654968	1	iid_opposite
0.4791812002658844	1	iid_opposite
0.4723120331764221	1	iid_opposite
0.39236387610435486	0	iid_opposite
0.25215277075767517	1	iid_opposite
0.5476759076118469	1	iid_opposite
0.3736249506473541	0	iid_opposite
0.44184914231300354	0	iid_opposite
0.5153102278709412	1	iid_opposite
1.0012247562408447	1	iid_opposite
0.514003574848175	1	iid_opposite
0.4571855664253235	0	iid_opposite
0.43489861488342285	0	iid_opposite
0.37873294949531555	1	iid_opposite
0.6745601296424866	0	iid_opposite
0.6730239987373352	1	iid_opposite
0.5709794759750366	1	iid_opposite
