# rt	acc	condition
1.066	1	iid_opposite
0.577	1	iid_opposite
0.657	1	iid_opposite
0.348	1	iid_opposite
0.465	1	iid_opposite
0.752	0	iid_opposite
0.593	1	iid_opposite
0.415	1	iid_opposite
0.3	1	iid_opposite
0.365	0	iid_opposite
0.244	0	iid_opposite
0.376	1	iid_opposite
0.459	1	iid_opposite
1.284	1	iid_opposite
0.347	1	iid_opposite
0.485	1	iid_opposite
0.349	0	iid_opposite
0.274	1	iid_opposite
0.42	0	iid_opposite
0.531	0	iid_opposite
0.461	1	iid_opposite
0.372	1	iid_opposite
0.34	0	iid_opposite
0.202	1	iid_opposite
0.352	1	iid_opposite
0.657	0	iid_opposite
0.317	1	iid_opposite
0.454	0	iid_opposite
0.272	0	iid_opposite
1.031	1	iid_opposite
0.321	0	iid_opposite
0.422	0	iid_opposite
0.713	0	iid_opposite
0.45	0	iid_opposite
0.474	1	iid_opposite
0.392	1	iid_opposite
0.615	1	iid_opposite
1.623	0	iid_opposite
0.598	1	iid_opposite
0.382	1	iid_opposite
0.364	0	iid_opposite
0.447	1	iid_opposite
0.541	1	iid_opposite
0.373	0	iid_opposite
0.732	0	iid_opposite
0.597	1	iid_opposite
0.257	1	iid_opposite
0.417	1	iid_opposite
0.333	0	iid_opposite
0.284	1	iid_opposite
0.425	1	iid_opposite
0.559	1	iid_opposite
0.537	0	iid_opposite
0.355	1	iid_opposite
0.314	1	iid_opposite
0.237	0	iid_opposite
0.276	1	iid_opposite
0.4	0	iid_opposite
0.26	0	iid_opposite
0.569	1	iid_opposite
0.345	0	iid_opposite
0.256	1	iid_opposite
0.498	0	iid_opposite
0.328	1	iid_opposite
0.573	1	iid_opposite
0.661	1	iid_opposite
0.306	1	iid_opposite
0.859	0	iid_opposite
0.831	1	iid_opposite
0.299	1	iid_opposite
0.477	1	iid_opposite
0.467	1	iid_opposite
0.385	1	iid_opposite
0.507	0	iid_opposite
0.502	1	iid_opposite
0.377	0	iid_opposite
0.649	1	iid_opposite
0.528	1	iid_opposite
0.508	0	iid_opposite
0.422	1	iid_opposite
0.482	1	iid_opposite
0.366	1	iid_opposite
0.262	1	iid_opposite
0.93	1	iid_opposite
0.224	0	iid_opposite
0.57	1	iid_opposite
0.435	1	iid_opposite
0.64	1	iid_opposite
0.272	0	iid_opposite
0.37	0	iid_opposite
1.135	0	iid_opposite
0.718	1	iid_opposite
0.631	0	iid_opposite
0.282	0	iid_opposite
0.338	1	iid_opposite
0.464	1	iid_opposite
0.456	1	iid_opposite
1.829	1	iid_opposite
0.943	1	iid_opposite
1.037	1	iid_opposite
