# rt	acc	condition
0.295	1	rdw_same
0.434	1	rdw_same
0.426	1	rdw_same
0.816	1	rdw_same
0.28	1	rdw_same
0.444	1	rdw_same
0.289	1	rdw_same
0.39	1	rdw_same
0.283	1	rdw_same
0.275	1	rdw_same
0.527	1	rdw_same
0.627	1	rdw_same
0.527	1	rdw_same
0.333	1	rdw_same
0.503	1	rdw_same
0.226	1	rdw_same
0.373	1	rdw_same
0.272	1	rdw_same
0.225	1	rdw_same
0.496	1	rdw_same
0.271	1	rdw_same
0.409	1	rdw_same
0.578	1	rdw_same
0.342	1	rdw_same
0.245	1	rdw_same
0.315	0	rdw_same
1.082	1	rdw_same
0.425	1	rdw_same
0.277	0	rdw_same
0.352	1	rdw_same
0.551	1	rdw_same
0.697	0	rdw_same
0.299	1	rdw_same
0.558	1	rdw_same
0.238	1	rdw_same
0.582	1	rdw_same
0.543	1	rdw_same
0.663	1	rdw_same
0.604	1	rdw_same
0.382	1	rdw_same
0.288	1	rdw_same
0.398	1	rdw_same
0.342	1	rdw_same
0.194	1	rdw_same
0.418	1	rdw_same
0.278	1	rdw_same
0.238	1	rdw_same
0.434	1	rdw_same
0.751	1	rdw_same
0.367	1	rdw_same
0.325	1	rdw_same
0.565	1	rdw_same
0.167	1	rdw_same
0.357	1	rdw_same
0.4	1	rdw_same
0.304	1	rdw_same
0.445	1	rdw_same
0.31	1	rdw_same
0.252	1	rdw_same
0.899	1	rdw_same
0.449	1	rdw_same
0.577	1	rdw_same
0.243	1	rdw_same
0.234	1	rdw_same
0.264	1	rdw_same
0.544	1	rdw_same
0.242	1	rdw_same
0.503	1	rdw_same
0.535	1	rdw_same
0.499	1	rdw_same
0.344	1	rdw_same
0.612	1	rdw_same
0.433	1	rdw_same
0.394	1	rdw_same
0.231	1	rdw_same
0.196	1	rdw_same
0.316	1	rdw_same
0.423	1	rdw_same
0.157	1	rdw_same
0.472	1	rdw_same
0.531	1	rdw_same
0.506	1	rdw_same
0.257	1	rdw_same
0.452	1	rdw_same
0.306	0	rdw_same
0.205	1	rdw_same
0.329	1	rdw_same
0.641	1	rdw_same
0.298	1	rdw_same
0.274	1	rdw_same
1.016	1	rdw_same
0.254	1	rdw_same
0.449	1	rdw_same
0.228	1	rdw_same
0.287	1	rdw_same
0.757	1	rdw_same
0.321	1	rdw_same
0.292	1	rdw_same
1.327	0	rdw_same
0.679	1	rdw_same
