# rt	acc	condition
0.256	1	iid_same
0.752	0	iid_same
0.44	0	iid_same
0.321	1	iid_same
0.469	1	iid_same
0.366	0	iid_same
0.611	1	iid_same
0.209	1	iid_same
0.357	1	iid_same
0.324	0	iid_same
0.37	0	iid_same
0.375	1	iid_same
0.426	1	iid_same
0.204	1	iid_same
0.584	1	iid_same
0.3	1	iid_same
0.36	0	iid_same
0.413	1	iid_same
0.376	0	iid_same
0.452	1	iid_same
0.359	1	iid_same
0.598	0	iid_same
0.258	0	iid_same
0.411	1	iid_same
0.195	1	iid_same
0.51	0	iid_same
0.456	1	iid_same
0.276	0	iid_same
0.302	0	iid_same
0.524	0	iid_same
0.228	1	iid_same
0.299	1	iid_same
0.431	1	iid_same
0.413	1	iid_same
0.394	1	iid_same
0.693	1	iid_same
0.378	1	iid_same
0.291	1	iid_same
0.592	1	iid_same
0.262	0	iid_same
0.282	1	iid_same
0.492	1	iid_same
0.235	0	iid_same
0.416	0	iid_same
0.394	1	iid_same
0.307	0	iid_same
0.34	1	iid_same
0.489	1	iid_same
0.489	0	iid_same
0.443	1	iid_same
0.347	1	iid_same
0.238	0	iid_same
0.429	0	iid_same
0.689	0	iid_same
0.405	1	iid_same
0.866	0	iid_same
0.883	1	iid_same
0.26	0	iid_same
0.401	1	iid_same
0.727	1	iid_same
0.321	0	iid_same
0.404	1	iid_same
0.398	1	iid_same
0.51	1	iid_same
0.423	1	iid_same
0.493	1	iid_same
0.248	1	iid_same
0.477	1	iid_same
0.208	1	iid_same
0.441	0	iid_same
0.481	1	iid_same
0.308	0	iid_same
0.492	1	iid_same
0.382	1	iid_same
0.456	1	iid_same
0.301	1	iid_same
0.356	0	iid_same
0.525	0	iid_same
0.4	0	iid_same
0.325	0	iid_same
0.994	1	iid_same
0.475	0	iid_same
0.331	1	iid_same
0.265	1	iid_same
0.292	1	iid_same
0.349	1	iid_same
0.416	1	iid_same
0.349	1	iid_same
0.45	1	iid_same
0.461	1	iid_same
0.454	0	iid_same
0.395	1	iid_same
0.422	1	iid_same
0.48	1	iid_same
0.499	1	iid_same
0.294	1	iid_same
0.421	1	iid_same
0.234	1	iid_same
0.482	1	iid_same
0.398	1	iid_same
