# rt	acc	condition
0.534	1	iid_same
0.475	0	iid_same
0.359	1	iid_same
0.747	1	iid_same
0.38	1	iid_same
0.441	1	iid_same
0.268	0	iid_same
0.552	0	iid_same
0.462	1	iid_same
0.482	1	iid_same
0.353	1	iid_same
0.612	1	iid_same
0.353	1	iid_same
0.324	1	iid_same
0.504	0	iid_same
0.213	0	iid_same
0.429	1	iid_same
0.31	1	iid_same
0.371	1	iid_same
0.488	1	iid_same
0.204	1	iid_same
0.477	1	iid_same
0.219	0	iid_same
0.476	0	iid_same
0.581	1	iid_same
0.222	1	iid_same
0.264	1	iid_same
0.442	1	iid_same
0.381	1	iid_same
0.301	1	iid_same
0.495	1	iid_same
0.292	0	iid_same
0.342	1	iid_same
0.381	1	iid_same
0.705	1	iid_same
0.385	1	iid_same
0.268	0	iid_same
0.384	0	iid_same
0.462	1	iid_same
0.409	0	iid_same
0.403	1	iid_same
0.682	1	iid_same
0.42	1	iid_same
0.465	0	iid_same
0.368	1	iid_same
0.259	0	iid_same
0.285	1	iid_same
0.194	1	iid_same
0.43	1	iid_same
0.451	0	iid_same
0.374	1	iid_same
0.396	1	iid_same
0.626	1	iid_same
0.528	1	iid_same
0.433	1	iid_same
0.244	1	iid_same
0.424	1	iid_same
0.307	0	iid_same
0.931	1	iid_same
0.521	1	iid_same
0.914	1	iid_same
0.311	1	iid_same
0.723	1	iid_same
0.317	1	iid_same
0.349	0	iid_same
0.455	1	iid_same
0.473	1	iid_same
0.314	1	iid_same
0.191	1	iid_same
0.483	1	iid_same
0.268	1	iid_same
0.261	1	iid_same
0.384	1	iid_same
0.459	1	iid_same
0.355	0	iid_same
0.638	1	iid_same
0.453	1	iid_same
0.573	1	iid_same
0.562	0	iid_same
0.622	0	iid_same
0.272	1	iid_same
0.373	1	iid_same
0.344	0	iid_same
0.529	0	iid_same
0.756	0	iid_same
0.378	1	iid_same
0.302	1	iid_same
0.313	1	iid_same
0.359	1	iid_same
0.409	1	iid_same
0.741	1	iid_same
0.371	1	iid_same
1.054	1	iid_same
0.427	1	iid_same
0.404	1	iid_same
0.326	1	iid_same
0.52	0	iid_same
0.645	1	iid_same
0.457	1	iid_same
0.529	1	iid_same
