# rt	acc	condition
0.394	1	rdw_opposite
0.47	1	rdw_opposite
0.396	1	rdw_opposite
0.313	1	rdw_opposite
1.055	1	rdw_opposite
0.6	1	rdw_opposite
0.72	1	rdw_opposite
0.274	1	rdw_opposite
0.913	1	rdw_opposite
0.423	0	rdw_opposite
0.245	1	rdw_opposite
0.329	1	rdw_opposite
0.349	1	rdw_opposite
0.419	1	rdw_opposite
0.29	1	rdw_opposite
0.275	1	rdw_opposite
0.521	1	rdw_opposite
0.261	1	rdw_opposite
0.218	1	rdw_opposite
0.415	1	rdw_opposite
0.458	1	rdw_opposite
0.457	1	rdw_opposite
0.331	1	rdw_opposite
0.308	1	rdw_opposite
0.346	1	rdw_opposite
0.462	1	rdw_opposite
0.399	1	rdw_opposite
0.323	1	rdw_opposite
0.238	1	rdw_opposite
0.432	1	rdw_opposite
0.521	1	rdw_opposite
0.494	1	rdw_opposite
0.204	1	rdw_opposite
0.366	1	rdw_opposite
0.506	1	rdw_opposite
0.498	1	rdw_opposite
0.441	1	rdw_opposite
0.397	1	rdw_opposite
0.236	1	rdw_opposite
0.424	1	rdw_opposite
0.412	1	rdw_opposite
0.273	1	rdw_opposite
0.374	1	rdw_opposite
0.446	1	rdw_opposite
0.521	1	rdw_opposite
0.305	1	rdw_opposite
0.357	1	rdw_opposite
0.489	1	rdw_opposite
0.278	1	rdw_opposite
0.314	1	rdw_opposite
0.657	1	rdw_opposite
0.328	1	rdw_opposite
0.469	1	rdw_opposite
0.467	1	rdw_opposite
0.523	1	rdw_opposite
0.539	1	rdw_opposite
0.413	1	rdw_opposite
0.497	1	rdw_opposite
0.605	1	rdw_opposite
0.314	1	rdw_opposite
0.386	1	rdw_opposite
0.682	1	rdw_opposite
0.402	1	rdw_opposite
0.252	1	rdw_opposite
0.272	1	rdw_opposite
0.503	1	rdw_opposite
0.238	1	rdw_opposite
0.462	1	rdw_opposite
0.504	1	rdw_opposite
0.603	1	rdw_opposite
0.38	1	rdw_opposite
0.578	1	rdw_opposite
0.512	1	rdw_opposite
0.246	1	rdw_opposite
0.635	1	rdw_opposite
0.384	1	rdw_opposite
0.352	1	rdw_opposite
0.689	1	rdw_opposite
0.261	0	rdw_opposite
0.33	1	rdw_opposite
0.405	1	rdw_opposite
0.46	1	rdw_opposite
0.453	1	rdw_opposite
0.65	1	rdw_opposite
0.377	1	rdw_opposite
0.343	1	rdw_opposite
0.424	1	rdw_opposite
0.282	1	rdw_opposite
0.439	1	rdw_opposite
0.416	1	rdw_opposite
0.442	1	rdw_opposite
0.464	1	rdw_opposite
0.411	1	rdw_opposite
0.199	0	rdw_opposite
0.53	1	rdw_opposite
0.463	1	rdw_opposite
0.622	0	rdw_opposite
0.698	1	rdw_opposite
0.302	0	rdw_opposite
0.282	1	rdw_opposite
