# rt	acc	condition
0.437	1	rdw_same
0.477	1	rdw_same
0.368	1	rdw_same
0.267	1	rdw_same
0.331	1	rdw_same
0.207	1	rdw_same
0.278	1	rdw_same
0.448	0	rdw_same
0.288	0	rdw_same
0.306	1	rdw_same
0.187	1	rdw_same
0.383	1	rdw_same
0.225	1	rdw_same
0.38	1	rdw_same
0.3	1	rdw_same
0.561	1	rdw_same
0.442	1	rdw_same
0.14	1	rdw_same
0.327	1	rdw_same
0.22	1	rdw_same
0.488	1	rdw_same
0.181	1	rdw_same
0.42	1	rdw_same
0.319	1	rdw_same
0.267	1	rdw_same
0.717	0	rdw_same
0.413	1	rdw_same
0.301	1	rdw_same
0.316	1	rdw_same
0.247	0	rdw_same
0.86	1	rdw_same
0.337	1	rdw_same
0.445	1	rdw_same
0.643	1	rdw_same
0.47	1	rdw_same
0.766	1	rdw_same
0.692	1	rdw_same
0.517	1	rdw_same
0.431	1	rdw_same
0.444	1	rdw_same
0.466	1	rdw_same
0.223	1	rdw_same
0.261	1	rdw_same
0.368	1	rdw_same
0.236	1	rdw_same
0.212	1	rdw_same
0.315	0	rdw_same
0.504	1	rdw_same
0.422	1	rdw_same
0.3	1	rdw_same
0.209	1	rdw_same
0.29	1	rdw_same
0.476	1	rdw_same
0.519	1	rdw_same
0.465	1	rdw_same
0.27	1	rdw_same
0.27	1	rdw_same
0.393	1	rdw_same
0.357	1	rdw_same
0.315	1	rdw_same
0.33	1	rdw_same
0.36	1	rdw_same
0.396	1	rdw_same
0.311	1	rdw_same
0.374	1	rdw_same
0.538	1	rdw_same
0.616	0	rdw_same
0.199	1	rdw_same
0.422	1	rdw_same
0.249	1	rdw_same
0.555	1	rdw_same
0.297	1	rdw_same
0.148	0	rdw_same
0.691	1	rdw_same
0.176	1	rdw_same
0.43	1	rdw_same
0.464	1	rdw_same
0.23	1	rdw_same
0.83	1	rdw_same
0.458	1	rdw_same
0.214	1	rdw_same
0.414	1	rdw_same
0.322	1	rdw_same
0.401	1	rdw_same
0.288	1	rdw_same
0.255	1	rdw_same
0.367	1	rdw_same
0.526	1	rdw_same
0.398	1	rdw_same
0.439	1	rdw_same
0.366	1	rdw_same
0.625	1	rdw_same
0.327	1	rdw_same
0.289	1	rdw_same
0.331	1	rdw_same
0.295	1	rdw_same
0.782	1	rdw_same
0.177	1	rdw_same
0.29	1	rdw_same
0.374	1	rdw_same
