# rt	acc	condition
0.455	1	rdw_opposite
0.291	1	rdw_opposite
0.447	1	rdw_opposite
0.612	1	rdw_opposite
0.462	1	rdw_opposite
0.403	1	rdw_opposite
0.322	1	rdw_opposite
0.306	0	rdw_opposite
0.334	1	rdw_opposite
0.359	1	rdw_opposite
0.207	1	rdw_opposite
0.363	1	rdw_opposite
0.766	1	rdw_opposite
0.519	0	rdw_opposite
0.409	1	rdw_opposite
0.423	0	rdw_opposite
0.38	0	rdw_opposite
0.429	1	rdw_opposite
0.437	1	rdw_opposite
0.323	1	rdw_opposite
0.244	1	rdw_opposite
0.623	1	rdw_opposite
0.531	1	rdw_opposite
0.404	1	rdw_opposite
0.396	1	rdw_opposite
0.388	1	rdw_opposite
0.371	1	rdw_opposite
0.515	0	rdw_opposite
0.825	0	rdw_opposite
0.264	1	rdw_opposite
0.365	1	rdw_opposite
0.216	1	rdw_opposite
0.265	1	rdw_opposite
0.321	1	rdw_opposite
0.343	1	rdw_opposite
0.556	1	rdw_opposite
0.308	1	rdw_opposite
0.597	1	rdw_opposite
0.743	1	rdw_opposite
0.491	1	rdw_opposite
0.46	1	rdw_opposite
0.286	0	rdw_opposite
0.359	1	rdw_opposite
0.357	1	rdw_opposite
0.435	1	rdw_opposite
0.252	1	rdw_opposite
0.421	1	rdw_opposite
0.333	1	rdw_opposite
0.362	1	rdw_opposite
0.399	1	rdw_opposite
0.402	1	rdw_opposite
0.473	1	rdw_opposite
0.539	1	rdw_opposite
0.574	1	rdw_opposite
0.439	1	rdw_opposite
0.523	1	rdw_opposite
0.569	1	rdw_opposite
0.247	1	rdw_opposite
0.293	1	rdw_opposite
0.595	1	rdw_opposite
0.292	1	rdw_opposite
0.361	0	rdw_opposite
0.433	1	rdw_opposite
0.315	1	rdw_opposite
0.394	1	rdw_opposite
0.297	1	rdw_opposite
0.283	1	rdw_opposite
0.343	1	rdw_opposite
0.227	1	rdw_opposite
0.438	1	rdw_opposite
0.197	1	rdw_opposite
0.483	1	rdw_opposite
0.399	1	rdw_opposite
0.358	0	rdw_opposite
0.363	1	rdw_opposite
0.362	1	rdw_opposite
0.282	0	rdw_opposite
0.569	1	rdw_opposite
0.69	0	rdw_opposite
0.261	1	rdw_opposite
0.305	1	rdw_opposite
0.741	0	rdw_opposite
0.259	1	rdw_opposite
0.324	1	rdw_opposite
0.662	1	rdw_opposite
0.469	1	rdw_opposite
0.543	1	rdw_opposite
0.44	1	rdw_opposite
0.395	1	rdw_opposite
0.283	1	rdw_opposite
0.29	1	rdw_opposite
0.274	1	rdw_opposite
0.225	1	rdw_opposite
0.366	1	rdw_opposite
0.272	1	rdw_opposite
0.546	1	rdw_opposite
0.245	1	rdw_opposite
0.418	0	rdw_opposite
0.407	1	rdw_opposite
0.675	1	rdw_opposite
