# rt	acc	condition
0.385	1	iid_same
0.33	1	iid_same
0.468	1	iid_same
0.36	1	iid_same
0.338	1	iid_same
0.267	1	iid_same
0.485	0	iid_same
0.428	1	iid_same
0.728	1	iid_same
0.178	1	iid_same
0.816	1	iid_same
0.358	1	iid_same
0.266	1	iid_same
0.29	1	iid_same
0.289	1	iid_same
0.396	1	iid_same
0.277	1	iid_same
0.558	1	iid_same
0.19	0	iid_same
0.403	1	iid_same
0.441	1	iid_same
0.383	1	iid_same
0.438	1	iid_same
0.374	1	iid_same
0.283	1	iid_same
0.436	1	iid_same
0.441	1	iid_same
0.677	0	iid_same
0.822	1	iid_same
0.957	0	iid_same
0.493	1	iid_same
0.414	1	iid_same
0.387	1	iid_same
0.752	1	iid_same
0.335	0	iid_same
0.542	0	iid_same
0.424	1	iid_same
0.357	1	iid_same
0.441	1	iid_same
0.341	1	iid_same
0.56	1	iid_same
0.734	1	iid_same
0.32	1	iid_same
0.626	1	iid_same
0.602	1	iid_same
0.412	1	iid_same
0.456	1	iid_same
0.3	1	iid_same
0.528	1	iid_same
0.289	0	iid_same
0.34	1	iid_same
0.368	1	iid_same
0.242	1	iid_same
0.351	1	iid_same
0.27	1	iid_same
0.226	1	iid_same
0.351	0	iid_same
0.416	0	iid_same
0.466	1	iid_same
0.586	1	iid_same
0.383	1	iid_same
0.473	1	iid_same
0.333	1	iid_same
0.377	1	iid_same
0.411	1	iid_same
0.294	1	iid_same
0.421	1	iid_same
0.515	1	iid_same
0.655	0	iid_same
0.601	0	iid_same
0.488	1	iid_same
0.34	1	iid_same
0.282	1	iid_same
0.328	0	iid_same
0.342	1	iid_same
0.239	1	iid_same
0.408	1	iid_same
0.706	0	iid_same
0.198	0	iid_same
0.584	1	iid_same
0.344	1	iid_same
0.461	1	iid_same
0.452	0	iid_same
0.496	1	iid_same
0.654	1	iid_same
0.299	1	iid_same
0.342	1	iid_same
0.373	1	iid_same
0.619	1	iid_same
0.58	1	iid_same
0.195	0	iid_same
0.582	1	iid_same
0.397	1	iid_same
0.422	1	iid_same
0.6	1	iid_same
0.382	1	iid_same
0.444	1	iid_same
0.342	1	iid_same
0.291	1	iid_same
0.618	0	iid_same
