# rt	acc	condition
0.277	1	rdw_opposite
0.538	1	rdw_opposite
0.627	1	rdw_opposite
0.332	1	rdw_opposite
0.428	0	rdw_opposite
0.317	1	rdw_opposite
0.284	1	rdw_opposite
0.558	1	rdw_opposite
0.298	1	rdw_opposite
0.379	0	rdw_opposite
0.24	1	rdw_opposite
0.579	1	rdw_opposite
0.386	1	rdw_opposite
0.244	1	rdw_opposite
0.789	0	rdw_opposite
0.592	1	rdw_opposite
0.513	1	rdw_opposite
0.53	1	rdw_opposite
0.406	0	rdw_opposite
0.574	1	rdw_opposite
0.36	1	rdw_opposite
0.46	1	rdw_opposite
0.344	1	rdw_opposite
0.43	0	rdw_opposite
0.24	1	rdw_opposite
0.424	1	rdw_opposite
0.523	0	rdw_opposite
0.666	1	rdw_opposite
0.529	1	rdw_opposite
0.493	1	rdw_opposite
0.634	1	rdw_opposite
0.319	1	rdw_opposite
0.485	1	rdw_opposite
0.276	1	rdw_opposite
0.44	1	rdw_opposite
0.278	1	rdw_opposite
0.454	1	rdw_opposite
0.291	1	rdw_opposite
0.394	1	rdw_opposite
0.295	1	rdw_opposite
0.371	1	rdw_opposite
0.316	0	rdw_opposite
0.691	1	rdw_opposite
0.376	1	rdw_opposite
0.298	1	rdw_opposite
0.532	1	rdw_opposite
0.494	1	rdw_opposite
0.373	1	rdw_opposite
0.35	1	rdw_opposite
0.414	1	rdw_opposite
0.261	1	rdw_opposite
0.454	1	rdw_opposite
0.32	1	rdw_opposite
0.493	1	rdw_opposite
0.288	1	rdw_opposite
0.305	1	rdw_opposite
1.044	0	rdw_opposite
0.453	1	rdw_opposite
0.405	1	rdw_opposite
0.43	1	rdw_opposite
0.307	0	rdw_opposite
0.311	1	rdw_opposite
0.394	1	rdw_opposite
0.245	1	rdw_opposite
0.423	1	rdw_opposite
0.365	1	rdw_opposite
0.404	0	rdw_opposite
0.363	1	rdw_opposite
0.494	1	rdw_opposite
0.523	1	rdw_opposite
0.426	1	rdw_opposite
0.648	1	rdw_opposite
0.388	1	rdw_opposite
0.274	1	rdw_opposite
0.312	1	rdw_opposite
0.395	1	rdw_opposite
0.282	1	rdw_opposite
0.348	1	rdw_opposite
0.249	1	rdw_opposite
0.387	0	rdw_opposite
0.367	1	rdw_opposite
0.447	1	rdw_opposite
0.531	1	rdw_opposite
0.392	1	rdw_opposite
0.503	0	rdw_opposite
0.27	0	rdw_opposite
0.476	1	rdw_opposite
0.633	1	rdw_opposite
0.425	1	rdw_opposite
0.512	1	rdw_opposite
0.43	1	rdw_opposite
0.368	0	rdw_opposite
0.443	1	rdw_opposite
0.24	1	rdw_opposite
0.528	1	rdw_opposite
0.725	1	rdw_opposite
0.683	1	rdw_opposite
0.316	1	rdw_opposite
0.477	1	rdw_opposite
0.756	1	rdw_opposite
