# rt	acc	condition
0.45	1	iid_same
0.517	0	iid_same
0.516	1	iid_same
0.275	1	iid_same
0.471	1	iid_same
0.533	0	iid_same
0.34	1	iid_same
0.513	1	iid_same
0.364	1	iid_same
0.416	1	iid_same
0.373	1	iid_same
0.224	1	iid_same
0.349	1	iid_same
0.363	1	iid_same
0.321	0	iid_same
0.549	1	iid_same
0.29	0	iid_same
1.82	1	iid_same
0.493	1	iid_same
0.299	1	iid_same
0.4	0	iid_same
0.223	1	iid_same
0.631	1	iid_same
0.428	1	iid_same
0.744	1	iid_same
0.27	1	iid_same
0.478	1	iid_same
0.368	1	iid_same
0.434	1	iid_same
0.475	1	iid_same
0.564	1	iid_same
0.364	1	iid_same
0.338	1	iid_same
0.307	1	iid_same
0.565	1	iid_same
0.566	0	iid_same
0.38	1	iid_same
0.365	1	iid_same
0.305	1	iid_same
0.389	1	iid_same
0.338	1	iid_same
0.412	1	iid_same
0.406	1	iid_same
0.306	1	iid_same
0.494	1	iid_same
0.352	1	iid_same
0.365	0	iid_same
0.492	1	iid_same
0.234	1	iid_same
0.536	1	iid_same
0.263	0	iid_same
0.438	0	iid_same
0.317	1	iid_same
0.564	1	iid_same
0.772	0	iid_same
0.297	1	iid_same
0.503	1	iid_same
0.268	0	iid_same
0.493	1	iid_same
0.317	1	iid_same
0.802	1	iid_same
0.409	1	iid_same
0.319	1	iid_same
0.384	1	iid_same
0.332	1	iid_same
0.332	1	iid_same
0.225	1	iid_same
0.692	1	iid_same
0.533	1	iid_same
0.467	1	iid_same
0.555	0	iid_same
0.515	0	iid_same
0.421	1	iid_same
0.528	1	iid_same
0.413	0	iid_same
0.787	0	iid_same
0.36	0	iid_same
0.701	1	iid_same
0.395	1	iid_same
0.421	1	iid_same
0.574	1	iid_same
0.304	0	iid_same
0.321	0	iid_same
0.545	1	iid_same
0.287	1	iid_same
0.294	0	iid_same
0.306	1	iid_same
0.222	1	iid_same
0.662	0	iid_same
0.553	1	iid_same
0.515	0	iid_same
0.574	1	iid_same
0.446	1	iid_same
0.664	0	iid_same
0.33	1	iid_same
0.297	0	iid_same
0.412	0	iid_same
1.254	0	iid_same
0.648	0	iid_same
0.365	1	iid_same
