# rt	acc	condition
0.51	1	iid_same
0.472	0	iid_same
0.627	1	iid_same
0.481	1	iid_same
0.336	1	iid_same
0.27	1	iid_same
0.357	1	iid_same
0.524	0	iid_same
0.428	1	iid_same
0.523	1	iid_same
0.326	1	iid_same
0.742	1	iid_same
0.73	1	iid_same
0.21	1	iid_same
0.541	1	iid_same
0.494	1	iid_same
0.284	1	iid_same
0.737	0	iid_same
0.291	1	iid_same
0.503	1	iid_same
0.385	1	iid_same
0.682	1	iid_same
0.4	1	iid_same
0.508	0	iid_same
0.494	1	iid_same
1.049	0	iid_same
0.661	1	iid_same
0.578	1	iid_same
0.438	1	iid_same
0.452	1	iid_same
0.624	1	iid_same
0.273	1	iid_same
0.296	1	iid_same
0.392	0	iid_same
0.279	1	iid_same
0.367	0	iid_same
0.82	1	iid_same
0.712	1	iid_same
0.376	0	iid_same
0.376	1	iid_same
0.641	0	iid_same
0.462	0	iid_same
0.786	1	iid_same
0.622	1	iid_same
0.474	1	iid_same
0.41	1	iid_same
0.594	1	iid_same
0.5	1	iid_same
0.273	0	iid_same
0.225	1	iid_same
0.55	0	iid_same
0.443	1	iid_same
0.309	1	iid_same
0.389	1	iid_same
0.479	0	iid_same
0.356	1	iid_same
0.375	1	iid_same
0.385	1	iid_same
0.297	1	iid_same
0.669	1	iid_same
0.369	0	iid_same
0.477	1	iid_same
0.412	1	iid_same
0.392	1	iid_same
0.273	1	iid_same
0.34	1	iid_same
0.569	1	iid_same
0.184	1	iid_same
0.664	0	iid_same
0.425	1	iid_same
0.341	1	iid_same
0.895	1	iid_same
0.388	0	iid_same
0.39	1	iid_same
0.484	1	iid_same
0.37	1	iid_same
0.334	1	iid_same
0.378	1	iid_same
0.542	1	iid_same
0.327	1	iid_same
0.741	1	iid_same
0.548	1	iid_same
0.705	0	iid_same
0.596	1	iid_same
0.28	1	iid_same
0.442	0	iid_same
0.487	0	iid_same
0.511	0	iid_same
0.388	1	iid_same
0.198	1	iid_same
0.511	0	iid_same
0.446	1	iid_same
0.343	1	iid_same
0.311	1	iid_same
0.59	0	iid_same
0.278	1	iid_same
0.369	1	iid_same
0.328	1	iid_same
0.226	1	iid_same
0.477	1	iid_same
