# rt	acc	condition
0.388	1	rdw_same
0.474	1	rdw_same
0.394	1	rdw_same
0.426	1	rdw_same
0.449	1	rdw_same
0.534	1	rdw_same
0.259	1	rdw_same
0.247	1	rdw_same
0.573	1	rdw_same
0.701	1	rdw_same
0.228	1	rdw_same
0.174	1	rdw_same
0.799	1	rdw_same
0.577	1	rdw_same
0.353	1	rdw_same
0.376	1	rdw_same
0.367	1	rdw_same
0.359	1	rdw_same
0.406	1	rdw_same
0.482	1	rdw_same
0.483	1	rdw_same
0.927	1	rdw_same
0.317	1	rdw_same
0.335	1	rdw_same
0.285	1	rdw_same
0.373	1	rdw_same
0.39	1	rdw_same
0.194	1	rdw_same
0.456	1	rdw_same
0.394	1	rdw_same
0.324	1	rdw_same
0.224	1	rdw_same
0.434	1	rdw_same
0.428	1	rdw_same
0.272	1	rdw_same
0.691	0	rdw_same
0.323	1	rdw_same
0.243	1	rdw_same
0.402	1	rdw_same
0.311	1	rdw_same
0.426	1	rdw_same
0.123	1	rdw_same
0.278	1	rdw_same
0.339	1	rdw_same
0.303	1	rdw_same
0.576	1	rdw_same
0.649	1	rdw_same
0.541	1	rdw_same
0.638	0	rdw_same
0.457	1	rdw_same
0.273	1	rdw_same
0.722	1	rdw_same
0.64	1	rdw_same
0.271	1	rdw_same
0.341	1	rdw_same
0.194	1	rdw_same
0.327	1	rdw_same
0.644	1	rdw_same
0.32	1	rdw_same
0.274	1	rdw_same
0.347	1	rdw_same
0.602	1	rdw_same
0.572	1	rdw_same
0.419	1	rdw_same
0.477	1	rdw_same
0.329	1	rdw_same
0.431	1	rdw_same
0.429	1	rdw_same
0.436	1	rdw_same
0.298	1	rdw_same
0.289	1	rdw_same
0.507	1	rdw_same
0.218	1	rdw_same
0.311	1	rdw_same
0.257	1	rdw_same
0.418	1	rdw_same
0.651	1	rdw_same
0.293	0	rdw_same
0.567	1	rdw_same
0.555	1	rdw_same
0.359	1	rdw_same
0.316	1	rdw_same
0.627	1	rdw_same
0.855	1	rdw_same
0.217	1	rdw_same
0.342	1	rdw_same
0.517	1	rdw_same
0.296	1	rdw_same
0.261	1	rdw_same
0.337	1	rdw_same
0.358	1	rdw_same
0.406	1	rdw_same
0.249	1	rdw_same
0.479	1	rdw_same
0.273	1	rdw_same
0.333	1	rdw_same
0.314	1	rdw_same
0.372	1	rdw_same
0.489	0	rdw_same
0.412	1	rdw_same
