# rt	acc	condition
0.389	0	rdw_opposite
0.262	1	rdw_opposite
0.27	1	rdw_opposite
0.412	1	rdw_opposite
0.438	0	rdw_opposite
0.734	1	rdw_opposite
0.653	1	rdw_opposite
0.533	1	rdw_opposite
0.533	1	rdw_opposite
0.25	0	rdw_opposite
0.355	1	rdw_opposite
0.421	1	rdw_opposite
0.247	1	rdw_opposite
0.314	1	rdw_opposite
0.432	1	rdw_opposite
0.408	1	rdw_opposite
0.318	1	rdw_opposite
0.292	1	rdw_opposite
0.338	1	rdw_opposite
0.25	1	rdw_opposite
0.371	1	rdw_opposite
0.403	0	rdw_opposite
0.502	1	rdw_opposite
0.385	1	rdw_opposite
0.291	1	rdw_opposite
0.464	1	rdw_opposite
0.426	1	rdw_opposite
0.474	1	rdw_opposite
0.342	1	rdw_opposite
0.306	1	rdw_opposite
0.383	1	rdw_opposite
0.356	1	rdw_opposite
0.324	1	rdw_opposite
0.393	1	rdw_opposite
0.715	1	rdw_opposite
0.392	1	rdw_opposite
0.374	1	rdw_opposite
0.241	1	rdw_opposite
0.374	1	rdw_opposite
0.351	1	rdw_opposite
0.823	1	rdw_opposite
0.39	1	rdw_opposite
0.435	0	rdw_opposite
0.294	1	rdw_opposite
0.498	0	rdw_opposite
0.532	1	rdw_opposite
0.336	1	rdw_opposite
0.399	1	rdw_opposite
0.507	1	rdw_opposite
0.377	1	rdw_opposite
0.621	1	rdw_opposite
0.661	1	rdw_opposite
0.504	1	rdw_opposite
0.441	1	rdw_opposite
0.562	1	rdw_opposite
0.241	1	rdw_opposite
0.378	1	rdw_opposite
0.524	1	rdw_opposite
0.517	1	rdw_opposite
0.263	1	rdw_opposite
0.345	1	rdw_opposite
0.727	1	rdw_opposite
0.385	1	rdw_opposite
0.357	1	rdw_opposite
0.385	1	rdw_opposite
0.318	1	rdw_opposite
0.402	1	rdw_opposite
0.596	1	rdw_opposite
0.349	1	rdw_opposite
0.519	1	rdw_opposite
0.328	1	rdw_opposite
0.592	1	rdw_opposite
0.392	1	rdw_opposite
0.421	1	rdw_opposite
0.486	0	rdw_opposite
0.478	1	rdw_opposite
0.45	1	rdw_opposite
0.324	0	rdw_opposite
0.239	1	rdw_opposite
0.258	1	rdw_opposite
0.253	1	rdw_opposite
0.451	1	rdw_opposite
0.366	1	rdw_opposite
0.579	1	rdw_opposite
0.246	1	rdw_opposite
0.355	0	rdw_opposite
0.469	1	rdw_opposite
0.424	1	rdw_opposite
0.325	1	rdw_opposite
0.46	1	rdw_opposite
0.38	1	rdw_opposite
0.27	1	rdw_opposite
0.38	1	rdw_opposite
0.411	1	rdw_opposite
0.302	1	rdw_opposite
0.614	1	rdw_opposite
0.624	1	rdw_opposite
0.304	1	rdw_opposite
0.415	1	rdw_opposite
0.4	1	rdw_opposite
