# rt	acc	condition
0.322	1	rdw_opposite
0.224	1	rdw_opposite
0.488	1	rdw_opposite
0.298	1	rdw_opposite
0.408	1	rdw_opposite
0.69	1	rdw_opposite
0.274	1	rdw_opposite
0.342	1	rdw_opposite
0.299	1	rdw_opposite
0.636	1	rdw_opposite
0.196	1	rdw_opposite
0.549	1	rdw_opposite
0.356	1	rdw_opposite
0.307	1	rdw_opposite
0.615	1	rdw_opposite
0.197	1	rdw_opposite
0.741	1	rdw_opposite
0.448	1	rdw_opposite
0.29	1	rdw_opposite
0.23	1	rdw_opposite
0.775	1	rdw_opposite
0.335	1	rdw_opposite
0.824	1	rdw_opposite
0.339	1	rdw_opposite
0.453	1	rdw_opposite
0.448	0	rdw_opposite
0.816	0	rdw_opposite
0.453	1	rdw_opposite
0.416	1	rdw_opposite
0.432	1	rdw_opposite
0.347	1	rdw_opposite
0.604	1	rdw_opposite
0.466	1	rdw_opposite
0.332	1	rdw_opposite
0.455	1	rdw_opposite
0.287	1	rdw_opposite
0.348	1	rdw_opposite
0.377	1	rdw_opposite
0.414	1	rdw_opposite
0.658	1	rdw_opposite
0.276	1	rdw_opposite
0.192	1	rdw_opposite
0.513	1	rdw_opposite
0.444	1	rdw_opposite
0.549	1	rdw_opposite
0.259	1	rdw_opposite
0.234	1	rdw_opposite
0.36	1	rdw_opposite
0.828	1	rdw_opposite
0.442	0	rdw_opposite
0.367	1	rdw_opposite
0.478	1	rdw_opposite
0.709	1	rdw_opposite
0.565	1	rdw_opposite
1.084	0	rdw_opposite
0.266	1	rdw_opposite
0.318	1	rdw_opposite
0.714	1	rdw_opposite
0.29	1	rdw_opposite
0.29	1	rdw_opposite
0.472	1	rdw_opposite
0.249	1	rdw_opposite
0.279	1	rdw_opposite
0.351	0	rdw_opposite
0.362	0	rdw_opposite
0.19	1	rdw_opposite
0.401	1	rdw_opposite
0.37	1	rdw_opposite
0.339	1	rdw_opposite
0.749	1	rdw_opposite
0.383	0	rdw_opposite
0.552	1	rdw_opposite
0.28	1	rdw_opposite
0.501	1	rdw_opposite
0.411	1	rdw_opposite
0.767	0	rdw_opposite
0.225	1	rdw_opposite
0.481	1	rdw_opposite
0.248	1	rdw_opposite
0.362	1	rdw_opposite
0.231	1	rdw_opposite
0.313	1	rdw_opposite
0.406	1	rdw_opposite
0.179	1	rdw_opposite
0.255	1	rdw_opposite
0.371	1	rdw_opposite
0.242	1	rdw_opposite
0.601	1	rdw_opposite
0.422	1	rdw_opposite
0.4	1	rdw_opposite
0.383	1	rdw_opposite
0.279	1	rdw_opposite
0.31	1	rdw_opposite
0.378	1	rdw_opposite
0.223	1	rdw_opposite
0.51	1	rdw_opposite
0.498	1	rdw_opposite
0.235	1	rdw_opposite
0.409	1	rdw_opposite
0.312	1	rdw_opposite
