# rt	acc	condition
0.375	1	rdw_same
0.442	1	rdw_same
0.502	1	rdw_same
0.579	1	rdw_same
0.453	1	rdw_same
0.235	1	rdw_same
0.446	1	rdw_same
0.579	1	rdw_same
0.294	1	rdw_same
0.397	1	rdw_same
0.469	1	rdw_same
0.203	1	rdw_same
0.432	1	rdw_same
0.365	1	rdw_same
0.283	1	rdw_same
0.411	1	rdw_same
0.397	1	rdw_same
0.238	1	rdw_same
0.47	1	rdw_same
0.315	1	rdw_same
0.381	1	rdw_same
0.332	1	rdw_same
0.306	1	rdw_same
0.474	1	rdw_same
0.169	0	rdw_same
0.197	1	rdw_same
0.314	1	rdw_same
0.43	1	rdw_same
0.415	1	rdw_same
0.787	1	rdw_same
0.258	1	rdw_same
0.359	1	rdw_same
0.335	1	rdw_same
0.581	1	rdw_same
0.339	1	rdw_same
0.392	1	rdw_same
0.168	1	rdw_same
0.293	1	rdw_same
0.432	1	rdw_same
0.348	1	rdw_same
0.287	1	rdw_same
0.361	1	rdw_same
0.624	1	rdw_same
0.311	1	rdw_same
0.521	0	rdw_same
0.276	1	rdw_same
0.256	1	rdw_same
0.321	1	rdw_same
0.342	1	rdw_same
0.39	1	rdw_same
0.55	1	rdw_same
0.318	1	rdw_same
0.527	1	rdw_same
0.435	1	rdw_same
0.415	1	rdw_same
0.237	1	rdw_same
0.351	1	rdw_same
0.595	1	rdw_same
0.455	1	rdw_same
0.312	1	rdw_same
0.348	1	rdw_same
0.342	1	rdw_same
0.46	1	rdw_same
0.391	1	rdw_same
0.346	1	rdw_same
0.417	1	rdw_same
0.613	1	rdw_same
0.243	1	rdw_same
0.411	1	rdw_same
0.479	1	rdw_same
0.344	1	rdw_same
0.336	1	rdw_same
0.275	1	rdw_same
0.276	1	rdw_same
0.379	1	rdw_same
0.791	1	rdw_same
0.292	1	rdw_same
0.352	1	rdw_same
0.509	1	rdw_same
0.512	1	rdw_same
0.393	1	rdw_same
0.332	1	rdw_same
0.165	1	rdw_same
0.679	1	rdw_same
0.647	1	rdw_same
0.538	1	rdw_same
0.269	1	rdw_same
0.317	1	rdw_same
0.439	1	rdw_same
0.508	1	rdw_same
0.581	1	rdw_same
0.223	1	rdw_same
0.313	1	rdw_same
1.164	1	rdw_same
0.308	1	rdw_same
0.463	1	rdw_same
0.427	1	rdw_same
0.425	1	rdw_same
0.32	1	rdw_same
0.252	1	rdw_same
