# rt	acc	condition
0.231	1	rdw_opposite
0.285	1	rdw_opposite
0.648	1	rdw_opposite
0.412	1	rdw_opposite
0.315	1	rdw_opposite
0.378	1	rdw_opposite
0.525	1	rdw_opposite
0.471	1	rdw_opposite
0.346	1	rdw_opposite
0.662	1	rdw_opposite
0.29	1	rdw_opposite
0.287	1	rdw_opposite
0.253	1	rdw_opposite
0.523	1	rdw_opposite
0.458	1	rdw_opposite
0.394	1	rdw_opposite
0.479	0	rdw_opposite
0.178	1	rdw_opposite
0.296	1	rdw_opposite
0.346	1	rdw_opposite
0.531	1	rdw_opposite
0.338	1	rdw_opposite
0.45	1	rdw_opposite
0.44	1	rdw_opposite
0.551	1	rdw_opposite
0.366	1	rdw_opposite
0.397	1	rdw_opposite
0.487	1	rdw_opposite
0.506	1	rdw_opposite
0.281	0	rdw_opposite
0.288	1	rdw_opposite
0.358	1	rdw_opposite
0.391	1	rdw_opposite
0.375	1	rdw_opposite
0.341	1	rdw_opposite
0.382	1	rdw_opposite
0.536	1	rdw_opposite
0.315	1	rdw_opposite
0.482	1	rdw_opposite
0.268	1	rdw_opposite
0.324	1	rdw_opposite
0.277	1	rdw_opposite
0.72	1	rdw_opposite
0.476	1	rdw_opposite
0.465	1	rdw_opposite
0.295	1	rdw_opposite
0.434	1	rdw_opposite
0.677	1	rdw_opposite
0.624	1	rdw_opposite
0.487	1	rdw_opposite
0.338	1	rdw_opposite
0.358	1	rdw_opposite
0.589	1	rdw_opposite
0.379	1	rdw_opposite
0.298	0	rdw_opposite
0.454	0	rdw_opposite
0.934	1	rdw_opposite
0.48	1	rdw_opposite
0.904	1	rdw_opposite
0.376	0	rdw_opposite
0.292	1	rdw_opposite
0.342	1	rdw_opposite
0.604	1	rdw_opposite
0.344	1	rdw_opposite
0.396	1	rdw_opposite
0.508	1	rdw_opposite
0.305	1	rdw_opposite
0.78	1	rdw_opposite
0.391	1	rdw_opposite
0.277	1	rdw_opposite
0.47	1	rdw_opposite
0.346	1	rdw_opposite
0.368	0	rdw_opposite
0.294	1	rdw_opposite
0.515	1	rdw_opposite
0.212	1	rdw_opposite
0.34	1	rdw_opposite
0.304	1	rdw_opposite
0.424	0	rdw_opposite
0.536	1	rdw_opposite
0.744	1	rdw_opposite
0.35	0	rdw_opposite
0.462	1	rdw_opposite
0.772	1	rdw_opposite
0.372	1	rdw_opposite
0.261	1	rdw_opposite
0.517	1	rdw_opposite
0.367	1	rdw_opposite
0.407	1	rdw_opposite
0.686	1	rdw_opposite
0.429	1	rdw_opposite
0.637	1	rdw_opposite
0.616	1	rdw_opposite
0.278	1	rdw_opposite
0.608	1	rdw_opposite
0.25	1	rdw_opposite
0.397	1	rdw_opposite
0.416	1	rdw_opposite
0.217	0	rdw_opposite
0.416	1	rdw_opposite
