# rt	acc	condition
0.333	1	iid_opposite
0.297	0	iid_opposite
0.762	0	iid_opposite
0.218	1	iid_opposite
0.509	1	iid_opposite
0.491	1	iid_opposite
0.207	1	iid_opposite
0.209	1	iid_opposite
0.465	0	iid_opposite
0.424	1	iid_opposite
0.381	1	iid_opposite
0.261	0	iid_opposite
0.499	1	iid_opposite
0.194	1	iid_opposite
0.522	0	iid_opposite
0.498	1	iid_opposite
0.272	0	iid_opposite
0.416	0	iid_opposite
0.665	1	iid_opposite
0.324	1	iid_opposite
0.312	1	iid_opposite
0.61	1	iid_opposite
0.362	0	iid_opposite
0.251	0	iid_opposite
0.675	1	iid_opposite
0.649	1	iid_opposite
0.351	1	iid_opposite
0.353	1	iid_opposite
0.81	1	iid_opposite
0.332	1	iid_opposite
0.389	1	iid_opposite
0.329	0	iid_opposite
0.679	0	iid_opposite
0.442	1	iid_opposite
0.415	0	iid_opposite
0.275	0	iid_opposite
0.719	1	iid_opposite
0.454	1	iid_opposite
0.76	0	iid_opposite
0.531	1	iid_opposite
0.462	0	iid_opposite
0.461	1	iid_opposite
0.497	1	iid_opposite
0.404	1	iid_opposite
0.312	1	iid_opposite
0.422	1	iid_opposite
0.288	1	iid_opposite
0.285	1	iid_opposite
0.541	0	iid_opposite
0.3	1	iid_opposite
0.874	0	iid_opposite
0.35	0	iid_opposite
0.437	1	iid_opposite
0.29	1	iid_opposite
0.406	1	iid_opposite
0.429	0	iid_opposite
1.133	1	iid_opposite
0.61	1	iid_opposite
0.458	0	iid_opposite
0.865	0	iid_opposite
0.538	0	iid_opposite
0.37	0	iid_opposite
0.56	0	iid_opposite
0.34	0	iid_opposite
0.939	1	iid_opposite
0.347	0	iid_opposite
0.398	0	iid_opposite
0.654	1	iid_opposite
0.371	1	iid_opposite
0.377	0	iid_opposite
0.371	0	iid_opposite
0.347	0	iid_opposite
0.281	0	iid_opposite
0.571	1	iid_opposite
0.798	1	iid_opposite
0.402	0	iid_opposite
0.738	0	iid_opposite
0.394	0	iid_opposite
0.416	1	iid_opposite
0.411	1	iid_opposite
0.319	1	iid_opposite
0.311	1	iid_opposite
0.469	1	iid_opposite
0.595	0	iid_opposite
0.316	0	iid_opposite
0.457	1	iid_opposite
0.391	1	iid_opposite
0.954	1	iid_opposite
0.339	1	iid_opposite
1.478	1	iid_opposite
0.334	1	iid_opposite
0.561	0	iid_opposite
0.37	1	iid_opposite
1.201	1	iid_opposite
0.443	1	iid_opposite
0.305	0	iid_opposite
1.026	1	iid_opposite
0.366	1	iid_opposite
0.549	1	iid_opposite
0.646	1	iid_opposite
