# rt	acc	condition
0.355	1	rdw_same
0.301	1	rdw_same
0.247	1	rdw_same
0.408	1	rdw_same
0.512	1	rdw_same
0.468	1	rdw_same
0.367	1	rdw_same
0.41	1	rdw_same
0.232	1	rdw_same
0.336	1	rdw_same
0.241	1	rdw_same
0.436	1	rdw_same
0.245	1	rdw_same
0.243	1	rdw_same
0.87	1	rdw_same
0.372	1	rdw_same
0.553	1	rdw_same
0.314	1	rdw_same
0.595	1	rdw_same
0.278	1	rdw_same
0.226	1	rdw_same
0.458	0	rdw_same
0.348	1	rdw_same
0.29	1	rdw_same
0.483	1	rdw_same
0.419	1	rdw_same
0.232	1	rdw_same
0.285	1	rdw_same
0.346	1	rdw_same
0.273	1	rdw_same
0.2	0	rdw_same
0.338	1	rdw_same
0.387	1	rdw_same
0.362	1	rdw_same
0.304	1	rdw_same
0.298	1	rdw_same
0.411	1	rdw_same
0.27	0	rdw_same
0.543	1	rdw_same
0.405	1	rdw_same
0.576	1	rdw_same
0.335	1	rdw_same
0.251	1	rdw_same
0.464	1	rdw_same
0.305	1	rdw_same
0.186	1	rdw_same
0.336	1	rdw_same
0.563	1	rdw_same
0.221	1	rdw_same
0.439	1	rdw_same
0.406	1	rdw_same
0.219	1	rdw_same
0.326	1	rdw_same
0.454	1	rdw_same
0.348	1	rdw_same
0.416	1	rdw_same
0.458	1	rdw_same
0.268	1	rdw_same
0.608	1	rdw_same
0.278	1	rdw_same
0.239	1	rdw_same
0.18	1	rdw_same
0.418	1	rdw_same
0.497	1	rdw_same
0.557	1	rdw_same
0.392	1	rdw_same
0.934	1	rdw_same
0.347	1	rdw_same
0.477	1	rdw_same
0.29	1	rdw_same
0.327	1	rdw_same
0.802	1	rdw_same
0.149	1	rdw_same
0.737	1	rdw_same
0.281	1	rdw_same
0.657	1	rdw_same
0.303	1	rdw_same
0.525	1	rdw_same
0.293	1	rdw_same
0.378	1	rdw_same
0.303	1	rdw_same
0.343	1	rdw_same
0.352	1	rdw_same
0.374	1	rdw_same
0.525	1	rdw_same
0.346	1	rdw_same
0.248	1	rdw_same
0.178	1	rdw_same
0.313	1	rdw_same
0.611	1	rdw_same
0.419	1	rdw_same
0.295	1	rdw_same
0.269	1	rdw_same
0.285	1	rdw_same
0.396	1	rdw_same
0.421	1	rdw_same
0.449	0	rdw_same
0.25	1	rdw_same
0.263	1	rdw_same
0.329	1	rdw_same
