# rt	acc	condition
0.227	1	iid_opposite
0.372	0	iid_opposite
0.297	1	iid_opposite
0.383	1	iid_opposite
0.359	1	iid_opposite
0.295	1	iid_opposite
0.489	1	iid_opposite
0.326	1	iid_opposite
0.424	0	iid_opposite
0.901	0	iid_opposite
0.884	1	iid_opposite
0.725	1	iid_opposite
0.401	1	iid_opposite
0.33	1	iid_opposite
0.561	1	iid_opposite
0.25	1	iid_opposite
0.213	1	iid_opposite
0.269	1	iid_opposite
0.709	1	iid_opposite
0.545	1	iid_opposite
0.553	0	iid_opposite
0.706	1	iid_opposite
0.574	1	iid_opposite
0.317	1	iid_opposite
0.937	0	iid_opposite
0.321	1	iid_opposite
0.804	1	iid_opposite
0.461	1	iid_opposite
0.325	1	iid_opposite
0.487	1	iid_opposite
0.727	1	iid_opposite
0.506	1	iid_opposite
0.497	1	iid_opposite
0.328	1	iid_opposite
0.599	1	iid_opposite
0.305	0	iid_opposite
0.74	0	iid_opposite
0.199	1	iid_opposite
0.33	0	iid_opposite
0.353	0	iid_opposite
0.288	1	iid_opposite
0.34	1	iid_opposite
0.586	1	iid_opposite
0.386	0	iid_opposite
0.531	1	iid_opposite
0.533	1	iid_opposite
0.415	1	iid_opposite
0.505	1	iid_opposite
0.504	0	iid_opposite
0.425	1	iid_opposite
0.429	0	iid_opposite
0.571	1	iid_opposite
0.393	1	iid_opposite
0.796	1	iid_opposite
0.434	1	iid_opposite
0.342	1	iid_opposite
0.477	1	iid_opposite
1.123	1	iid_opposite
0.462	0	iid_opposite
0.431	1	iid_opposite
0.261	0	iid_opposite
0.413	1	iid_opposite
0.204	1	iid_opposite
0.214	0	iid_opposite
0.634	1	iid_opposite
0.487	0	iid_opposite
0.378	1	iid_opposite
0.505	1	iid_opposite
0.507	0	iid_opposite
0.407	0	iid_opposite
0.466	1	iid_opposite
0.494	0	iid_opposite
0.584	1	iid_opposite
0.389	0	iid_opposite
0.789	0	iid_opposite
0.365	0	iid_opposite
0.184	1	iid_opposite
0.472	1	iid_opposite
0.302	0	iid_opposite
0.384	1	iid_opposite
0.545	1	iid_opposite
0.283	1	iid_opposite
0.453	0	iid_opposite
0.329	1	iid_opposite
0.414	0	iid_opposite
0.456	0	iid_opposite
0.393	1	iid_opposite
0.624	0	iid_opposite
0.605	1	iid_opposite
0.418	0	iid_opposite
0.225	1	iid_opposite
0.442	1	iid_opposite
0.505	0	iid_opposite
0.726	1	iid_opposite
0.337	0	iid_opposite
0.402	0	iid_opposite
0.684	1	iid_opposite
0.669	1	iid_opposite
0.402	0	iid_opposite
0.223	1	iid_opposite
