# rt	acc	condition
0.364	1	rdw_same
0.286	1	rdw_same
0.281	1	rdw_same
0.554	1	rdw_same
0.429	1	rdw_same
0.431	1	rdw_same
0.444	1	rdw_same
0.701	1	rdw_same
0.834	1	rdw_same
0.148	1	rdw_same
0.335	1	rdw_same
0.334	1	rdw_same
0.372	1	rdw_same
0.203	1	rdw_same
0.232	1	rdw_same
0.312	1	rdw_same
0.376	1	rdw_same
0.4	1	rdw_same
0.319	1	rdw_same
0.382	1	rdw_same
0.413	1	rdw_same
0.391	1	rdw_same
0.183	1	rdw_same
0.347	1	rdw_same
0.401	1	rdw_same
0.427	1	rdw_same
0.251	1	rdw_same
0.389	1	rdw_same
0.638	1	rdw_same
0.236	1	rdw_same
0.431	1	rdw_same
0.566	1	rdw_same
0.357	1	rdw_same
0.328	1	rdw_same
0.222	1	rdw_same
0.42	1	rdw_same
0.325	1	rdw_same
0.336	1	rdw_same
0.235	1	rdw_same
0.346	1	rdw_same
0.254	1	rdw_same
0.456	1	rdw_same
0.289	1	rdw_same
0.41	1	rdw_same
0.534	1	rdw_same
0.32	1	rdw_same
0.457	1	rdw_same
0.189	1	rdw_same
0.391	1	rdw_same
0.375	1	rdw_same
0.288	1	rdw_same
0.405	1	rdw_same
0.678	1	rdw_same
0.359	1	rdw_same
0.495	1	rdw_same
0.297	0	rdw_same
0.297	0	rdw_same
0.483	1	rdw_same
1.568	1	rdw_same
0.592	1	rdw_same
0.286	1	rdw_same
0.455	1	rdw_same
0.455	1	rdw_same
0.257	1	rdw_same
0.512	1	rdw_same
0.248	1	rdw_same
0.537	1	rdw_same
0.374	1	rdw_same
0.376	0	rdw_same
0.368	1	rdw_same
0.554	1	rdw_same
0.388	1	rdw_same
0.236	1	rdw_same
0.282	1	rdw_same
0.313	1	rdw_same
0.252	1	rdw_same
0.406	1	rdw_same
0.26	1	rdw_same
0.147	1	rdw_same
0.344	1	rdw_same
0.141	1	rdw_same
0.418	1	rdw_same
0.2	1	rdw_same
0.87	1	rdw_same
0.443	1	rdw_same
0.58	1	rdw_same
0.451	1	rdw_same
0.452	1	rdw_same
0.292	1	rdw_same
0.328	1	rdw_same
0.466	1	rdw_same
0.41	1	rdw_same
0.359	1	rdw_same
0.465	1	rdw_same
0.646	1	rdw_same
0.299	1	rdw_same
0.312	1	rdw_same
0.487	1	rdw_same
0.988	1	rdw_same
0.346	1	rdw_same
