# rt	acc	condition
0.189	1	rdw_opposite
0.379	1	rdw_opposite
0.45	1	rdw_opposite
0.366	0	rdw_opposite
0.368	1	rdw_opposite
0.396	1	rdw_opposite
0.534	1	rdw_opposite
0.302	1	rdw_opposite
0.267	1	rdw_opposite
0.266	1	rdw_opposite
0.421	1	rdw_opposite
0.36	1	rdw_opposite
0.561	1	rdw_opposite
0.883	1	rdw_opposite
0.291	0	rdw_opposite
0.449	1	rdw_opposite
0.446	1	rdw_opposite
0.232	1	rdw_opposite
0.34	1	rdw_opposite
0.392	1	rdw_opposite
0.435	1	rdw_opposite
0.335	0	rdw_opposite
0.261	1	rdw_opposite
0.474	1	rdw_opposite
0.476	1	rdw_opposite
0.584	1	rdw_opposite
0.85	1	rdw_opposite
0.189	1	rdw_opposite
0.288	1	rdw_opposite
0.355	1	rdw_opposite
0.497	1	rdw_opposite
0.392	1	rdw_opposite
0.29	1	rdw_opposite
0.378	1	rdw_opposite
0.358	1	rdw_opposite
0.327	1	rdw_opposite
0.597	1	rdw_opposite
0.412	0	rdw_opposite
0.889	1	rdw_opposite
0.659	1	rdw_opposite
0.35	1	rdw_opposite
0.272	1	rdw_opposite
0.443	1	rdw_opposite
0.665	1	rdw_opposite
0.411	1	rdw_opposite
0.481	1	rdw_opposite
0.413	1	rdw_opposite
0.389	1	rdw_opposite
0.385	1	rdw_opposite
0.349	1	rdw_opposite
0.436	1	rdw_opposite
0.286	1	rdw_opposite
1.125	1	rdw_opposite
0.496	1	rdw_opposite
0.267	1	rdw_opposite
0.297	1	rdw_opposite
0.334	1	rdw_opposite
0.431	1	rdw_opposite
0.442	1	rdw_opposite
0.355	1	rdw_opposite
0.403	1	rdw_opposite
0.259	1	rdw_opposite
0.42	1	rdw_opposite
0.369	1	rdw_opposite
0.306	0	rdw_opposite
0.216	1	rdw_opposite
0.409	1	rdw_opposite
0.496	1	rdw_opposite
0.29	1	rdw_opposite
0.319	0	rdw_opposite
0.42	1	rdw_opposite
0.235	0	rdw_opposite
0.326	1	rdw_opposite
0.72	1	rdw_opposite
0.443	1	rdw_opposite
0.344	1	rdw_opposite
0.373	1	rdw_opposite
0.296	1	rdw_opposite
0.612	1	rdw_opposite
0.333	1	rdw_opposite
0.523	1	rdw_opposite
0.395	1	rdw_opposite
0.443	1	rdw_opposite
0.312	0	rdw_opposite
0.219	1	rdw_opposite
0.263	1	rdw_opposite
0.482	0	rdw_opposite
0.511	1	rdw_opposite
0.348	1	rdw_opposite
0.351	1	rdw_opposite
0.74	1	rdw_opposite
0.228	0	rdw_opposite
0.299	1	rdw_opposite
0.483	1	rdw_opposite
1.116	1	rdw_opposite
0.386	0	rdw_opposite
0.302	1	rdw_opposite
0.592	1	rdw_opposite
0.418	1	rdw_opposite
0.473	0	rdw_opposite
