# rt	acc	condition
0.242	1	iid_opposite
0.482	1	iid_opposite
0.202	1	iid_opposite
0.394	1	iid_opposite
1.25	1	iid_opposite
0.404	1	iid_opposite
0.458	1	iid_opposite
0.472	1	iid_opposite
0.278	0	iid_opposite
0.66	0	iid_opposite
0.758	0	iid_opposite
0.55	0	iid_opposite
0.389	0	iid_opposite
0.312	1	iid_opposite
0.449	1	iid_opposite
0.276	1	iid_opposite
0.286	1	iid_opposite
0.304	1	iid_opposite
0.396	1	iid_opposite
0.516	1	iid_opposite
0.284	1	iid_opposite
0.268	0	iid_opposite
0.403	1	iid_opposite
1.021	1	iid_opposite
0.207	1	iid_opposite
0.223	1	iid_opposite
0.43	1	iid_opposite
0.445	1	iid_opposite
0.491	1	iid_opposite
0.364	1	iid_opposite
0.469	1	iid_opposite
0.585	1	iid_opposite
0.598	1	iid_opposite
0.326	1	iid_opposite
0.533	0	iid_opposite
0.666	1	iid_opposite
0.34	1	iid_opposite
0.6	1	iid_opposite
0.477	0	iid_opposite
0.306	1	iid_opposite
0.316	0	iid_opposite
0.263	0	iid_opposite
0.219	1	iid_opposite
0.817	1	iid_opposite
1.026	0	iid_opposite
0.336	0	iid_opposite
0.64	0	iid_opposite
0.479	1	iid_opposite
0.406	1	iid_opposite
0.963	1	iid_opposite
0.615	1	iid_opposite
0.604	1	iid_opposite
0.603	1	iid_opposite
0.26	1	iid_opposite
0.312	1	iid_opposite
0.234	1	iid_opposite
0.806	1	iid_opposite
0.661	1	iid_opposite
0.707	1	iid_opposite
0.417	1	iid_opposite
0.405	1	iid_opposite
0.429	0	iid_opposite
0.35	0	iid_opposite
0.313	0	iid_opposite
0.275	1	iid_opposite
0.681	1	iid_opposite
0.346	1	iid_opposite
0.593	0	iid_opposite
0.309	0	iid_opposite
0.238	0	iid_opposite
0.278	1	iid_opposite
0.772	1	iid_opposite
0.239	1	iid_opposite
0.733	0	iid_opposite
0.32	0	iid_opposite
0.457	1	iid_opposite
0.423	1	iid_opposite
0.815	1	iid_opposite
0.27	1	iid_opposite
1.029	0	iid_opposite
0.511	0	iid_opposite
0.667	1	iid_opposite
0.28	1	iid_opposite
0.409	0	iid_opposite
0.814	0	iid_opposite
0.454	1	iid_opposite
0.456	1	iid_opposite
0.279	0	iid_opposite
0.191	0	iid_opposite
0.421	0	iid_opposite
0.454	1	iid_opposite
0.321	1	iid_opposite
0.433	1	iid_opposite
0.663	0	iid_opposite
0.416	1	iid_opposite
0.328	1	iid_opposite
0.417	0	iid_opposite
0.323	1	iid_opposite
0.56	0	iid_opposite
0.396	1	iid_opposite
