# rt	acc	condition
0.643	0	iid_opposite
0.486	1	iid_opposite
0.269	1	iid_opposite
0.411	0	iid_opposite
0.38	1	iid_opposite
0.522	1	iid_opposite
0.536	1	iid_opposite
0.434	1	iid_opposite
0.559	1	iid_opposite
0.421	1	iid_opposite
0.72	1	iid_opposite
0.694	1	iid_opposite
0.419	1	iid_opposite
0.332	0	iid_opposite
0.653	0	iid_opposite
0.99	0	iid_opposite
0.507	0	iid_opposite
0.316	0	iid_opposite
0.371	1	iid_opposite
0.586	1	iid_opposite
0.467	1	iid_opposite
0.424	1	iid_opposite
0.85	0	iid_opposite
0.303	1	iid_opposite
0.488	1	iid_opposite
0.85	1	iid_opposite
0.723	1	iid_opposite
0.818	0	iid_opposite
0.356	0	iid_opposite
0.689	1	iid_opposite
0.323	0	iid_opposite
0.443	1	iid_opposite
0.352	1	iid_opposite
0.518	1	iid_opposite
0.765	0	iid_opposite
0.424	1	iid_opposite
0.62	1	iid_opposite
0.62	1	iid_opposite
0.671	1	iid_opposite
0.967	1	iid_opposite
0.192	1	iid_opposite
0.353	1	iid_opposite
0.45	1	iid_opposite
0.552	0	iid_opposite
0.574	1	iid_opposite
0.271	0	iid_opposite
0.315	1	iid_opposite
0.459	0	iid_opposite
0.819	1	iid_opposite
0.624	0	iid_opposite
0.415	1	iid_opposite
0.246	0	iid_opposite
0.32	0	iid_opposite
0.556	0	iid_opposite
0.443	1	iid_opposite
0.488	1	iid_opposite
0.552	0	iid_opposite
0.473	1	iid_opposite
0.396	1	iid_opposite
0.437	0	iid_opposite
0.336	1	iid_opposite
0.585	1	iid_opposite
0.335	1	iid_opposite
0.5	0	iid_opposite
0.883	1	iid_opposite
0.403	0	iid_opposite
0.521	1	iid_opposite
0.449	1	iid_opposite
0.386	1	iid_opposite
0.345	1	iid_opposite
0.794	0	iid_opposite
0.391	0	iid_opposite
0.561	0	iid_opposite
0.336	1	iid_opposite
0.508	1	iid_opposite
0.671	1	iid_opposite
0.425	0	iid_opposite
0.496	1	iid_opposite
0.731	1	iid_opposite
0.385	1	iid_opposite
0.447	0	iid_opposite
0.359	1	iid_opposite
0.46	1	iid_opposite
0.313	1	iid_opposite
0.705	0	iid_opposite
0.376	1	iid_opposite
0.441	1	iid_opposite
0.467	1	iid_opposite
0.423	1	iid_opposite
0.259	1	iid_opposite
0.513	1	iid_opposite
0.561	1	iid_opposite
0.501	1	iid_opposite
0.389	1	iid_opposite
0.349	1	iid_opposite
0.612	1	iid_opposite
0.385	0	iid_opposite
0.394	0	iid_opposite
0.5	0	iid_opposite
0.487	1	iid_opposite
