# rt	acc	condition
0.426	0	rdw_opposite
0.477	1	rdw_opposite
0.524	1	rdw_opposite
0.786	0	rdw_opposite
0.307	0	rdw_opposite
0.444	1	rdw_opposite
0.524	1	rdw_opposite
0.348	1	rdw_opposite
0.409	1	rdw_opposite
0.383	1	rdw_opposite
0.401	1	rdw_opposite
0.24	1	rdw_opposite
0.426	1	rdw_opposite
0.483	1	rdw_opposite
0.399	1	rdw_opposite
0.733	1	rdw_opposite
0.477	1	rdw_opposite
0.609	1	rdw_opposite
0.25	1	rdw_opposite
0.414	1	rdw_opposite
0.524	1	rdw_opposite
0.426	1	rdw_opposite
0.264	1	rdw_opposite
0.395	1	rdw_opposite
0.307	1	rdw_opposite
0.435	0	rdw_opposite
0.377	1	rdw_opposite
0.293	1	rdw_opposite
0.355	1	rdw_opposite
0.423	1	rdw_opposite
0.487	1	rdw_opposite
0.331	1	rdw_opposite
0.251	1	rdw_opposite
0.623	1	rdw_opposite
0.277	0	rdw_opposite
0.368	1	rdw_opposite
0.28	1	rdw_opposite
0.246	1	rdw_opposite
1.122	1	rdw_opposite
0.743	1	rdw_opposite
0.348	0	rdw_opposite
0.198	1	rdw_opposite
0.333	1	rdw_opposite
0.392	1	rdw_opposite
0.227	1	rdw_opposite
0.428	1	rdw_opposite
0.397	1	rdw_opposite
0.373	1	rdw_opposite
0.291	1	rdw_opposite
0.432	1	rdw_opposite
0.24	1	rdw_opposite
0.487	1	rdw_opposite
0.4	0	rdw_opposite
0.487	1	rdw_opposite
0.331	1	rdw_opposite
0.388	1	rdw_opposite
0.335	1	rdw_opposite
0.494	1	rdw_opposite
0.347	1	rdw_opposite
0.453	1	rdw_opposite
0.73	1	rdw_opposite
0.513	1	rdw_opposite
0.365	1	rdw_opposite
0.312	0	rdw_opposite
0.499	0	rdw_opposite
0.464	1	rdw_opposite
0.431	1	rdw_opposite
0.4	1	rdw_opposite
0.286	0	rdw_opposite
0.28	1	rdw_opposite
0.215	1	rdw_opposite
0.366	1	rdw_opposite
0.42	1	rdw_opposite
0.306	1	rdw_opposite
0.303	1	rdw_opposite
0.349	1	rdw_opposite
1.068	1	rdw_opposite
0.563	1	rdw_opposite
0.221	1	rdw_opposite
0.501	1	rdw_opposite
0.602	1	rdw_opposite
0.391	1	rdw_opposite
0.378	1	rdw_opposite
0.438	1	rdw_opposite
0.437	1	rdw_opposite
0.36	1	rdw_opposite
0.425	1	rdw_opposite
0.278	1	rdw_opposite
0.582	1	rdw_opposite
0.391	1	rdw_opposite
0.354	1	rdw_opposite
0.274	1	rdw_opposite
0.296	0	rdw_opposite
0.336	1	rdw_opposite
0.658	1	rdw_opposite
0.52	1	rdw_opposite
0.447	1	rdw_opposite
0.36	1	rdw_opposite
0.503	1	rdw_opposite
0.256	1	rdw_opposite
