# rt	acc	condition
0.294	0	iid_same
0.528	1	iid_same
0.758	1	iid_same
0.573	1	iid_same
0.463	0	iid_same
0.361	1	iid_same
0.757	1	iid_same
0.644	1	iid_same
0.245	1	iid_same
0.446	0	iid_same
0.456	1	iid_same
0.402	0	iid_same
0.568	0	iid_same
0.481	0	iid_same
0.388	1	iid_same
0.274	1	iid_same
0.334	1	iid_same
0.522	1	iid_same
0.331	1	iid_same
0.395	1	iid_same
0.353	0	iid_same
0.206	1	iid_same
0.521	1	iid_same
0.567	1	iid_same
1.012	1	iid_same
0.312	1	iid_same
0.204	1	iid_same
0.616	1	iid_same
0.337	1	iid_same
0.578	0	iid_same
0.602	0	iid_same
0.539	1	iid_same
0.326	0	iid_same
0.42	1	iid_same
0.692	1	iid_same
0.233	1	iid_same
0.571	1	iid_same
0.25	0	iid_same
0.465	0	iid_same
0.725	1	iid_same
0.194	1	iid_same
0.777	1	iid_same
0.644	1	iid_same
0.359	1	iid_same
0.429	1	iid_same
0.255	0	iid_same
0.525	1	iid_same
0.349	1	iid_same
0.543	1	iid_same
0.401	0	iid_same
0.184	1	iid_same
0.704	1	iid_same
0.293	1	iid_same
0.413	1	iid_same
0.385	1	iid_same
0.428	1	iid_same
0.66	1	iid_same
0.864	1	iid_same
1.182	1	iid_same
0.245	1	iid_same
0.488	0	iid_same
0.346	1	iid_same
0.393	1	iid_same
0.18	0	iid_same
0.314	0	iid_same
0.646	0	iid_same
0.521	1	iid_same
0.274	0	iid_same
0.6	1	iid_same
0.325	0	iid_same
0.699	0	iid_same
0.603	0	iid_same
0.274	1	iid_same
0.232	1	iid_same
0.439	1	iid_same
0.202	1	iid_same
0.616	1	iid_same
0.285	1	iid_same
0.878	1	iid_same
0.264	0	iid_same
0.379	1	iid_same
0.341	1	iid_same
0.406	0	iid_same
0.321	1	iid_same
0.375	1	iid_same
0.499	1	iid_same
0.453	1	iid_same
0.482	1	iid_same
0.179	1	iid_same
0.557	1	iid_same
0.291	1	iid_same
0.431	1	iid_same
0.397	1	iid_same
0.333	1	iid_same
0.338	1	iid_same
0.33	1	iid_same
0.471	0	iid_same
0.464	1	iid_same
0.283	1	iid_same
0.418	1	iid_same
