# rt	acc	condition
0.385	1	rdw_opposite
0.271	0	rdw_opposite
0.353	1	rdw_opposite
0.578	1	rdw_opposite
0.45	1	rdw_opposite
0.345	1	rdw_opposite
0.493	1	rdw_opposite
0.438	1	rdw_opposite
0.354	1	rdw_opposite
0.517	1	rdw_opposite
0.4	1	rdw_opposite
0.444	1	rdw_opposite
0.532	1	rdw_opposite
0.369	1	rdw_opposite
0.541	1	rdw_opposite
0.3	1	rdw_opposite
0.321	1	rdw_opposite
0.319	1	rdw_opposite
0.38	1	rdw_opposite
0.606	1	rdw_opposite
0.336	1	rdw_opposite
0.445	1	rdw_opposite
0.357	1	rdw_opposite
0.511	0	rdw_opposite
0.431	1	rdw_opposite
0.564	1	rdw_opposite
0.413	1	rdw_opposite
0.544	1	rdw_opposite
0.586	0	rdw_opposite
0.424	1	rdw_opposite
0.21	0	rdw_opposite
0.37	1	rdw_opposite
0.47	1	rdw_opposite
0.401	1	rdw_opposite
0.367	1	rdw_opposite
0.514	1	rdw_opposite
0.27	1	rdw_opposite
0.363	1	rdw_opposite
0.291	1	rdw_opposite
0.542	0	rdw_opposite
0.297	1	rdw_opposite
0.223	1	rdw_opposite
0.429	1	rdw_opposite
0.248	1	rdw_opposite
0.462	1	rdw_opposite
0.711	1	rdw_opposite
0.447	0	rdw_opposite
0.449	1	rdw_opposite
0.362	1	rdw_opposite
0.378	1	rdw_opposite
0.339	1	rdw_opposite
0.386	1	rdw_opposite
0.433	1	rdw_opposite
0.484	1	rdw_opposite
0.382	0	rdw_opposite
0.342	1	rdw_opposite
0.883	1	rdw_opposite
0.441	1	rdw_opposite
0.201	1	rdw_opposite
0.321	1	rdw_opposite
0.562	1	rdw_opposite
0.362	1	rdw_opposite
0.259	1	rdw_opposite
0.411	0	rdw_opposite
0.25	1	rdw_opposite
0.298	1	rdw_opposite
0.342	1	rdw_opposite
0.505	0	rdw_opposite
0.218	1	rdw_opposite
0.496	1	rdw_opposite
0.506	1	rdw_opposite
0.274	1	rdw_opposite
0.269	1	rdw_opposite
0.718	1	rdw_opposite
0.419	1	rdw_opposite
0.317	1	rdw_opposite
0.272	1	rdw_opposite
0.444	0	rdw_opposite
0.371	1	rdw_opposite
0.464	0	rdw_opposite
0.417	1	rdw_opposite
0.469	1	rdw_opposite
0.445	1	rdw_opposite
0.43	1	rdw_opposite
0.34	1	rdw_opposite
0.358	1	rdw_opposite
0.44	1	rdw_opposite
0.685	1	rdw_opposite
0.208	1	rdw_opposite
0.355	1	rdw_opposite
0.533	1	rdw_opposite
0.375	1	rdw_opposite
0.333	1	rdw_opposite
0.344	0	rdw_opposite
0.33	1	rdw_opposite
0.43	1	rdw_opposite
0.672	0	rdw_opposite
0.309	1	rdw_opposite
0.365	1	rdw_opposite
0.471	1	rdw_opposite
