# rt	acc	condition
0.727	1	iid_opposite
0.293	0	iid_opposite
0.636	1	iid_opposite
0.645	0	iid_opposite
0.435	0	iid_opposite
0.55	1	iid_opposite
0.651	1	iid_opposite
0.485	1	iid_opposite
0.714	0	iid_opposite
0.5	1	iid_opposite
0.453	1	iid_opposite
0.452	1	iid_opposite
0.244	0	iid_opposite
0.258	0	iid_opposite
0.422	1	iid_opposite
0.32	1	iid_opposite
0.336	0	iid_opposite
0.192	1	iid_opposite
0.532	1	iid_opposite
0.466	1	iid_opposite
0.277	1	iid_opposite
0.802	1	iid_opposite
0.478	1	iid_opposite
0.371	1	iid_opposite
0.48	0	iid_opposite
0.462	0	iid_opposite
0.237	1	iid_opposite
0.358	0	iid_opposite
0.205	1	iid_opposite
0.723	1	iid_opposite
0.373	1	iid_opposite
0.396	0	iid_opposite
0.303	1	iid_opposite
0.436	0	iid_opposite
0.283	1	iid_opposite
0.704	1	iid_opposite
0.886	1	iid_opposite
0.38	0	iid_opposite
0.294	1	iid_opposite
0.452	0	iid_opposite
1.043	0	iid_opposite
0.649	1	iid_opposite
0.312	1	iid_opposite
0.502	1	iid_opposite
0.36	1	iid_opposite
0.318	0	iid_opposite
0.248	0	iid_opposite
0.475	1	iid_opposite
0.613	0	iid_opposite
0.404	1	iid_opposite
0.489	0	iid_opposite
0.348	0	iid_opposite
0.281	1	iid_opposite
0.478	1	iid_opposite
0.326	0	iid_opposite
0.317	0	iid_opposite
0.461	1	iid_opposite
0.824	1	iid_opposite
0.358	0	iid_opposite
0.362	0	iid_opposite
0.97	1	iid_opposite
0.366	1	iid_opposite
0.31	1	iid_opposite
0.474	1	iid_opposite
0.518	1	iid_opposite
0.43	0	iid_opposite
0.248	1	iid_opposite
0.903	0	iid_opposite
0.443	0	iid_opposite
0.506	0	iid_opposite
0.708	1	iid_opposite
0.341	1	iid_opposite
0.396	1	iid_opposite
0.369	1	iid_opposite
0.348	1	iid_opposite
0.573	0	iid_opposite
0.225	1	iid_opposite
0.421	0	iid_opposite
0.648	1	iid_opposite
0.409	0	iid_opposite
0.414	0	iid_opposite
0.377	0	iid_opposite
0.411	1	iid_opposite
0.332	1	iid_opposite
0.625	1	iid_opposite
0.249	1	iid_opposite
0.59	1	iid_opposite
0.453	1	iid_opposite
0.433	1	iid_opposite
0.765	0	iid_opposite
0.632	1	iid_opposite
0.594	1	iid_opposite
0.529	1	iid_opposite
0.304	1	iid_opposite
0.3	1	iid_opposite
0.566	1	iid_opposite
0.459	1	iid_opposite
0.522	0	iid_opposite
0.29	1	iid_opposite
1.266	0	iid_opposite
