# rt	acc	condition
0.479	1	iid_same
0.294	1	iid_same
0.45	1	iid_same
0.364	1	iid_same
0.353	1	iid_same
0.354	1	iid_same
0.4	1	iid_same
0.319	1	iid_same
0.676	1	iid_same
0.329	1	iid_same
0.252	1	iid_same
0.672	1	iid_same
0.209	1	iid_same
0.312	1	iid_same
0.221	1	iid_same
0.395	1	iid_same
0.277	1	iid_same
0.185	1	iid_same
0.259	1	iid_same
0.353	1	iid_same
0.654	0	iid_same
0.31	0	iid_same
0.834	1	iid_same
0.308	0	iid_same
0.62	1	iid_same
0.599	1	iid_same
0.207	1	iid_same
0.45	1	iid_same
0.31	1	iid_same
0.642	0	iid_same
0.649	0	iid_same
0.665	0	iid_same
0.481	1	iid_same
0.463	1	iid_same
0.448	1	iid_same
0.437	1	iid_same
0.404	1	iid_same
1.018	1	iid_same
0.245	0	iid_same
0.499	1	iid_same
0.519	1	iid_same
0.371	0	iid_same
1.084	1	iid_same
0.362	1	iid_same
0.34	0	iid_same
0.303	0	iid_same
0.42	1	iid_same
0.316	1	iid_same
0.396	0	iid_same
0.305	1	iid_same
0.318	1	iid_same
0.304	1	iid_same
0.37	1	iid_same
0.414	1	iid_same
0.357	1	iid_same
0.421	1	iid_same
0.756	0	iid_same
0.396	1	iid_same
0.296	1	iid_same
0.547	0	iid_same
0.552	1	iid_same
0.435	0	iid_same
0.221	0	iid_same
0.392	0	iid_same
0.504	1	iid_same
0.365	1	iid_same
0.42	1	iid_same
0.25	1	iid_same
0.448	1	iid_same
0.229	1	iid_same
0.378	1	iid_same
0.368	1	iid_same
0.3	1	iid_same
0.332	0	iid_same
0.404	1	iid_same
0.564	0	iid_same
0.286	1	iid_same
1.629	1	iid_same
0.404	1	iid_same
0.276	1	iid_same
0.379	0	iid_same
0.448	0	iid_same
0.453	1	iid_same
0.528	1	iid_same
0.369	1	iid_same
0.26	0	iid_same
0.338	1	iid_same
0.398	0	iid_same
0.485	1	iid_same
0.241	1	iid_same
0.397	1	iid_same
0.402	1	iid_same
0.411	0	iid_same
0.531	1	iid_same
0.761	0	iid_same
0.443	1	iid_same
0.419	1	iid_same
0.469	1	iid_same
0.47	1	iid_same
0.504	1	iid_same
