# rt	acc	condition
0.463	1	rdw_same
0.256	1	rdw_same
0.51	1	rdw_same
0.268	1	rdw_same
0.456	1	rdw_same
0.34	1	rdw_same
0.248	1	rdw_same
0.402	1	rdw_same
0.254	1	rdw_same
0.289	1	rdw_same
0.26	1	rdw_same
0.396	1	rdw_same
0.451	0	rdw_same
0.846	1	rdw_same
0.396	0	rdw_same
0.536	1	rdw_same
0.372	1	rdw_same
0.403	1	rdw_same
0.421	1	rdw_same
0.262	1	rdw_same
0.202	1	rdw_same
0.273	1	rdw_same
0.391	1	rdw_same
0.611	1	rdw_same
0.226	1	rdw_same
0.246	1	rdw_same
0.358	1	rdw_same
0.399	1	rdw_same
0.27	1	rdw_same
0.432	1	rdw_same
0.255	1	rdw_same
0.351	1	rdw_same
0.501	1	rdw_same
0.22	0	rdw_same
0.512	1	rdw_same
0.459	1	rdw_same
0.211	1	rdw_same
0.224	1	rdw_same
0.449	1	rdw_same
0.325	1	rdw_same
0.331	1	rdw_same
0.256	1	rdw_same
0.402	1	rdw_same
0.261	1	rdw_same
0.258	1	rdw_same
0.252	0	rdw_same
0.316	1	rdw_same
0.529	0	rdw_same
0.305	1	rdw_same
0.172	1	rdw_same
0.235	1	rdw_same
0.826	1	rdw_same
0.325	1	rdw_same
0.255	1	rdw_same
0.289	1	rdw_same
0.279	0	rdw_same
0.283	1	rdw_same
0.533	1	rdw_same
0.216	1	rdw_same
0.438	1	rdw_same
0.415	1	rdw_same
0.301	1	rdw_same
0.602	1	rdw_same
0.779	1	rdw_same
0.447	1	rdw_same
0.3	1	rdw_same
0.411	1	rdw_same
0.405	1	rdw_same
0.202	1	rdw_same
0.491	1	rdw_same
0.392	1	rdw_same
0.291	1	rdw_same
0.343	1	rdw_same
0.842	1	rdw_same
0.479	1	rdw_same
0.428	1	rdw_same
0.45	1	rdw_same
0.371	1	rdw_same
0.479	1	rdw_same
0.516	1	rdw_same
0.241	1	rdw_same
0.252	1	rdw_same
0.385	0	rdw_same
0.427	1	rdw_same
0.436	1	rdw_same
0.544	1	rdw_same
0.377	1	rdw_same
0.246	1	rdw_same
0.18	1	rdw_same
0.193	1	rdw_same
0.346	1	rdw_same
0.296	1	rdw_same
0.194	1	rdw_same
0.668	1	rdw_same
0.19	1	rdw_same
0.473	1	rdw_same
0.327	1	rdw_same
0.498	1	rdw_same
0.361	1	rdw_same
0.204	1	rdw_same
