# rt	acc	condition
0.423	1	iid_same
0.53	1	iid_same
0.527	1	iid_same
0.284	1	iid_same
0.664	1	iid_same
0.39	1	iid_same
0.831	1	iid_same
0.511	0	iid_same
0.807	1	iid_same
0.719	1	iid_same
0.643	1	iid_same
0.67	1	iid_same
0.489	1	iid_same
0.232	1	iid_same
0.75	1	iid_same
0.296	1	iid_same
0.211	1	iid_same
0.353	1	iid_same
0.54	1	iid_same
0.31	1	iid_same
0.789	1	iid_same
0.237	1	iid_same
0.493	1	iid_same
0.593	1	iid_same
0.381	0	iid_same
0.512	0	iid_same
0.81	1	iid_same
0.396	1	iid_same
0.486	1	iid_same
0.41	1	iid_same
0.399	1	iid_same
0.633	1	iid_same
0.648	1	iid_same
0.195	1	iid_same
0.575	1	iid_same
0.582	0	iid_same
0.416	1	iid_same
0.293	1	iid_same
0.498	1	iid_same
0.829	1	iid_same
0.477	1	iid_same
0.482	0	iid_same
0.535	1	iid_same
0.386	1	iid_same
0.482	1	iid_same
0.46	0	iid_same
0.521	1	iid_same
0.339	1	iid_same
0.406	1	iid_same
0.27	1	iid_same
0.535	1	iid_same
0.356	1	iid_same
0.423	1	iid_same
0.407	0	iid_same
0.588	1	iid_same
0.357	0	iid_same
1.316	0	iid_same
0.669	1	iid_same
1.241	1	iid_same
1.035	1	iid_same
0.414	1	iid_same
0.334	1	iid_same
0.546	1	iid_same
0.348	1	iid_same
0.576	1	iid_same
0.419	1	iid_same
0.481	1	iid_same
0.377	1	iid_same
0.468	1	iid_same
0.449	0	iid_same
0.208	1	iid_same
0.267	0	iid_same
0.419	0	iid_same
0.427	1	iid_same
0.678	0	iid_same
0.279	0	iid_same
0.779	0	iid_same
0.437	1	iid_same
0.478	1	iid_same
0.473	1	iid_same
0.521	1	iid_same
0.249	1	iid_same
0.552	1	iid_same
0.312	1	iid_same
0.507	1	iid_same
0.313	0	iid_same
0.289	0	iid_same
0.245	0	iid_same
0.456	1	iid_same
0.368	1	iid_same
0.328	1	iid_same
0.294	0	iid_same
0.677	0	iid_same
0.398	1	iid_same
0.652	1	iid_same
0.403	1	iid_same
0.416	0	iid_same
0.32	1	iid_same
0.748	1	iid_same
0.517	1	iid_same
