# rt	acc	condition
0.307	0	iid_same
0.422	1	iid_same
0.334	1	iid_same
0.549	1	iid_same
0.397	1	iid_same
0.474	1	iid_same
0.332	0	iid_same
0.473	1	iid_same
0.404	1	iid_same
0.704	1	iid_same
0.563	1	iid_same
0.731	0	iid_same
0.235	1	iid_same
0.374	0	iid_same
0.243	1	iid_same
0.413	1	iid_same
0.493	1	iid_same
0.32	1	iid_same
0.527	1	iid_same
0.407	0	iid_same
0.419	1	iid_same
0.2	1	iid_same
0.333	1	iid_same
0.302	0	iid_same
0.512	0	iid_same
0.43	1	iid_same
0.799	1	iid_same
0.894	1	iid_same
0.485	1	iid_same
0.517	1	iid_same
0.373	1	iid_same
0.39	1	iid_same
0.416	1	iid_same
1.034	1	iid_same
0.453	1	iid_same
0.388	1	iid_same
0.291	1	iid_same
0.437	1	iid_same
0.605	1	iid_same
0.278	1	iid_same
0.615	1	iid_same
0.901	1	iid_same
0.368	1	iid_same
0.343	1	iid_same
0.242	0	iid_same
1.067	1	iid_same
0.425	1	iid_same
0.348	1	iid_same
1.106	1	iid_same
0.48	1	iid_same
0.323	1	iid_same
0.588	1	iid_same
0.314	1	iid_same
0.354	1	iid_same
0.698	0	iid_same
0.475	1	iid_same
0.333	1	iid_same
0.603	1	iid_same
0.425	1	iid_same
0.395	0	iid_same
0.373	1	iid_same
0.335	1	iid_same
0.388	0	iid_same
0.38	1	iid_same
0.332	0	iid_same
0.337	0	iid_same
0.281	1	iid_same
0.368	1	iid_same
0.329	1	iid_same
0.223	0	iid_same
0.301	1	iid_same
0.551	1	iid_same
0.346	1	iid_same
0.631	1	iid_same
0.515	1	iid_same
0.302	0	iid_same
0.311	1	iid_same
0.405	1	iid_same
0.48	1	iid_same
0.278	1	iid_same
0.351	1	iid_same
0.292	0	iid_same
0.759	1	iid_same
0.613	0	iid_same
0.361	1	iid_same
0.444	1	iid_same
0.53	0	iid_same
0.373	0	iid_same
0.278	1	iid_same
0.236	1	iid_same
0.381	0	iid_same
0.385	1	iid_same
0.502	0	iid_same
0.434	1	iid_same
0.531	1	iid_same
0.404	1	iid_same
0.485	1	iid_same
0.565	0	iid_same
0.338	1	iid_same
0.616	1	iid_same
