# rt	acc	condition
0.524	0	iid_opposite
0.182	0	iid_opposite
0.36	1	iid_opposite
0.24	1	iid_opposite
0.227	0	iid_opposite
0.409	1	iid_opposite
0.508	1	iid_opposite
0.351	1	iid_opposite
0.363	1	iid_opposite
0.601	1	iid_opposite
0.408	1	iid_opposite
0.265	1	iid_opposite
0.44	0	iid_opposite
0.625	0	iid_opposite
0.34	0	iid_opposite
0.403	1	iid_opposite
0.534	0	iid_opposite
0.431	1	iid_opposite
0.622	1	iid_opposite
0.435	1	iid_opposite
0.768	1	iid_opposite
0.674	1	iid_opposite
0.515	1	iid_opposite
0.367	0	iid_opposite
0.385	1	iid_opposite
0.805	1	iid_opposite
0.309	1	iid_opposite
0.403	1	iid_opposite
0.37	0	iid_opposite
0.333	0	iid_opposite
0.344	1	iid_opposite
0.375	1	iid_opposite
0.288	1	iid_opposite
0.441	1	iid_opposite
0.66	0	iid_opposite
0.756	0	iid_opposite
0.695	1	iid_opposite
0.243	1	iid_opposite
0.461	1	iid_opposite
0.414	0	iid_opposite
0.314	0	iid_opposite
0.432	1	iid_opposite
0.606	1	iid_opposite
0.448	0	iid_opposite
0.517	0	iid_opposite
0.285	1	iid_opposite
0.319	1	iid_opposite
0.808	1	iid_opposite
0.531	0	iid_opposite
0.412	0	iid_opposite
0.239	0	iid_opposite
0.352	1	iid_opposite
0.559	0	iid_opposite
0.481	1	iid_opposite
0.448	0	iid_opposite
0.541	1	iid_opposite
0.988	1	iid_opposite
0.434	1	iid_opposite
0.569	1	iid_opposite
0.171	1	iid_opposite
0.294	1	iid_opposite
0.585	1	iid_opposite
0.785	0	iid_opposite
0.4	0	iid_opposite
0.399	1	iid_opposite
0.393	0	iid_opposite
0.71	1	iid_opposite
0.261	1	iid_opposite
0.763	1	iid_opposite
0.241	1	iid_opposite
0.677	1	iid_opposite
1.285	1	iid_opposite
0.592	0	iid_opposite
0.355	0	iid_opposite
0.56	0	iid_opposite
0.463	0	iid_opposite
0.211	1	iid_opposite
0.907	0	iid_opposite
0.395	0	iid_opposite
0.227	0	iid_opposite
0.249	1	iid_opposite
0.471	0	iid_opposite
0.261	0	iid_opposite
0.543	1	iid_opposite
0.468	0	iid_opposite
0.394	1	iid_opposite
0.412	0	iid_opposite
0.295	1	iid_opposite
0.329	0	iid_opposite
0.373	1	iid_opposite
0.71	1	iid_opposite
0.328	0	iid_opposite
0.393	1	iid_opposite
0.351	1	iid_opposite
0.637	1	iid_opposite
1.08	1	iid_opposite
0.341	0	iid_opposite
0.581	0	iid_opposite
0.26	0	iid_opposite
0.476	1	iid_opposite
