# rt	acc	condition
0.501	1	rdw_opposite
0.343	1	rdw_opposite
0.428	0	rdw_opposite
0.267	1	rdw_opposite
0.28	1	rdw_opposite
0.341	1	rdw_opposite
0.526	1	rdw_opposite
0.432	1	rdw_opposite
1.16	1	rdw_opposite
0.362	1	rdw_opposite
0.489	0	rdw_opposite
0.305	0	rdw_opposite
0.266	1	rdw_opposite
0.476	1	rdw_opposite
0.479	1	rdw_opposite
0.354	1	rdw_opposite
0.268	1	rdw_opposite
0.379	1	rdw_opposite
0.298	1	rdw_opposite
0.361	1	rdw_opposite
0.4	0	rdw_opposite
0.337	1	rdw_opposite
0.695	1	rdw_opposite
0.632	1	rdw_opposite
0.33	1	rdw_opposite
0.466	1	rdw_opposite
0.385	1	rdw_opposite
0.347	0	rdw_opposite
0.354	1	rdw_opposite
0.468	1	rdw_opposite
0.733	1	rdw_opposite
0.444	1	rdw_opposite
0.394	1	rdw_opposite
0.547	1	rdw_opposite
0.716	1	rdw_opposite
0.298	1	rdw_opposite
0.452	1	rdw_opposite
0.371	1	rdw_opposite
0.454	1	rdw_opposite
0.236	0	rdw_opposite
0.228	1	rdw_opposite
0.344	1	rdw_opposite
0.378	1	rdw_opposite
0.309	1	rdw_opposite
0.475	1	rdw_opposite
0.41	1	rdw_opposite
1.041	1	rdw_opposite
0.237	1	rdw_opposite
0.354	1	rdw_opposite
0.401	1	rdw_opposite
0.468	1	rdw_opposite
0.317	0	rdw_opposite
0.518	1	rdw_opposite
0.346	1	rdw_opposite
0.362	1	rdw_opposite
0.377	1	rdw_opposite
0.252	1	rdw_opposite
0.203	1	rdw_opposite
0.866	1	rdw_opposite
0.394	1	rdw_opposite
0.564	1	rdw_opposite
0.422	1	rdw_opposite
1.265	1	rdw_opposite
0.862	1	rdw_opposite
0.838	1	rdw_opposite
0.552	1	rdw_opposite
0.393	0	rdw_opposite
0.361	1	rdw_opposite
0.533	1	rdw_opposite
0.381	0	rdw_opposite
0.434	1	rdw_opposite
0.508	1	rdw_opposite
0.321	1	rdw_opposite
0.231	1	rdw_opposite
0.417	1	rdw_opposite
0.423	1	rdw_opposite
0.266	1	rdw_opposite
0.369	1	rdw_opposite
0.341	1	rdw_opposite
0.495	1	rdw_opposite
0.437	1	rdw_opposite
0.342	1	rdw_opposite
0.561	1	rdw_opposite
0.437	1	rdw_opposite
0.515	1	rdw_opposite
0.517	0	rdw_opposite
0.292	0	rdw_opposite
0.371	1	rdw_opposite
0.19	1	rdw_opposite
0.683	0	rdw_opposite
0.43	1	rdw_opposite
0.225	1	rdw_opposite
0.365	1	rdw_opposite
0.241	1	rdw_opposite
0.374	1	rdw_opposite
0.498	1	rdw_opposite
0.386	1	rdw_opposite
0.205	1	rdw_opposite
0.358	1	rdw_opposite
0.401	1	rdw_opposite
