# rt	acc	condition
0.334	1	iid_opposite
0.756	1	iid_opposite
0.768	1	iid_opposite
0.651	1	iid_opposite
0.288	1	iid_opposite
0.585	1	iid_opposite
0.466	1	iid_opposite
0.357	0	iid_opposite
1.181	1	iid_opposite
0.74	0	iid_opposite
0.635	0	iid_opposite
0.254	1	iid_opposite
0.287	1	iid_opposite
0.247	0	iid_opposite
0.311	1	iid_opposite
0.85	1	iid_opposite
0.424	0	iid_opposite
0.326	0	iid_opposite
0.45	1	iid_opposite
0.379	1	iid_opposite
0.286	1	iid_opposite
0.673	1	iid_opposite
0.268	0	iid_opposite
0.509	1	iid_opposite
0.774	0	iid_opposite
0.676	1	iid_opposite
0.392	0	iid_opposite
0.304	1	iid_opposite
0.294	1	iid_opposite
0.821	0	iid_opposite
0.377	1	iid_opposite
0.196	1	iid_opposite
0.256	0	iid_opposite
0.366	0	iid_opposite
0.573	1	iid_opposite
0.467	1	iid_opposite
0.41	1	iid_opposite
0.559	0	iid_opposite
0.942	0	iid_opposite
0.455	1	iid_opposite
1.307	0	iid_opposite
0.371	1	iid_opposite
0.384	1	iid_opposite
0.207	0	iid_opposite
0.516	1	iid_opposite
0.279	1	iid_opposite
0.37	1	iid_opposite
0.79	0	iid_opposite
0.415	1	iid_opposite
0.39	1	iid_opposite
0.526	0	iid_opposite
0.407	1	iid_opposite
0.798	1	iid_opposite
0.542	0	iid_opposite
0.247	0	iid_opposite
0.315	1	iid_opposite
1.103	1	iid_opposite
0.36	1	iid_opposite
0.45	1	iid_opposite
0.397	1	iid_opposite
0.248	1	iid_opposite
0.461	1	iid_opposite
0.328	1	iid_opposite
0.735	1	iid_opposite
1.202	0	iid_opposite
0.351	1	iid_opposite
0.546	1	iid_opposite
0.367	0	iid_opposite
0.621	1	iid_opposite
0.306	1	iid_opposite
0.276	1	iid_opposite
0.449	1	iid_opposite
0.331	1	iid_opposite
0.313	1	iid_opposite
1.085	0	iid_opposite
0.389	0	iid_opposite
0.511	1	iid_opposite
0.552	1	iid_opposite
0.323	0	iid_opposite
0.505	1	iid_opposite
0.25	0	iid_opposite
0.724	1	iid_opposite
0.733	1	iid_opposite
0.498	1	iid_opposite
1.614	1	iid_opposite
0.585	1	iid_opposite
0.254	0	iid_opposite
0.532	1	iid_opposite
0.374	1	iid_opposite
0.629	1	iid_opposite
0.763	0	iid_opposite
0.572	1	iid_opposite
0.561	0	iid_opposite
0.401	1	iid_opposite
0.368	1	iid_opposite
0.789	0	iid_opposite
0.367	1	iid_opposite
0.383	1	iid_opposite
0.471	1	iid_opposite
0.418	0	iid_opposite
