# rt	acc	condition
0.474	1	iid_opposite
0.441	0	iid_opposite
0.768	0	iid_opposite
0.58	1	iid_opposite
0.546	0	iid_opposite
0.745	1	iid_opposite
0.493	0	iid_opposite
0.439	1	iid_opposite
0.292	1	iid_opposite
0.468	0	iid_opposite
0.275	1	iid_opposite
0.971	1	iid_opposite
0.723	0	iid_opposite
0.265	0	iid_opposite
0.46	1	iid_opposite
0.906	1	iid_opposite
0.452	0	iid_opposite
0.441	1	iid_opposite
0.278	1	iid_opposite
0.374	1	iid_opposite
0.399	1	iid_opposite
0.439	1	iid_opposite
0.758	1	iid_opposite
0.607	0	iid_opposite
0.42	1	iid_opposite
0.513	0	iid_opposite
0.527	1	iid_opposite
1.191	0	iid_opposite
0.316	0	iid_opposite
0.301	1	iid_opposite
0.396	0	iid_opposite
0.372	1	iid_opposite
0.323	1	iid_opposite
0.309	0	iid_opposite
0.33	0	iid_opposite
0.214	0	iid_opposite
0.332	1	iid_opposite
0.523	1	iid_opposite
0.784	1	iid_opposite
0.182	1	iid_opposite
0.524	0	iid_opposite
1.118	0	iid_opposite
0.45	0	iid_opposite
0.41	1	iid_opposite
0.381	1	iid_opposite
0.415	0	iid_opposite
0.614	1	iid_opposite
0.347	1	iid_opposite
0.345	1	iid_opposite
0.585	1	iid_opposite
0.387	1	iid_opposite
0.492	1	iid_opposite
0.395	0	iid_opposite
0.191	0	iid_opposite
0.509	1	iid_opposite
0.562	1	iid_opposite
0.366	1	iid_opposite
0.31	1	iid_opposite
1.212	0	iid_opposite
0.279	1	iid_opposite
0.411	0	iid_opposite
0.382	1	iid_opposite
0.253	0	iid_opposite
0.386	0	iid_opposite
0.443	1	iid_opposite
0.339	1	iid_opposite
0.31	1	iid_opposite
0.458	1	iid_opposite
0.763	1	iid_opposite
0.482	0	iid_opposite
0.455	1	iid_opposite
0.353	1	iid_opposite
0.545	0	iid_opposite
0.502	0	iid_opposite
0.934	0	iid_opposite
0.349	1	iid_opposite
0.425	1	iid_opposite
0.693	1	iid_opposite
0.344	0	iid_opposite
0.547	1	iid_opposite
0.389	1	iid_opposite
0.422	1	iid_opposite
1.029	0	iid_opposite
0.494	0	iid_opposite
0.398	0	iid_opposite
0.465	0	iid_opposite
0.555	1	iid_opposite
0.378	0	iid_opposite
0.359	0	iid_opposite
0.686	0	iid_opposite
0.326	1	iid_opposite
0.773	1	iid_opposite
0.282	1	iid_opposite
0.412	1	iid_opposite
0.33	0	iid_opposite
0.317	1	iid_opposite
0.266	1	iid_opposite
0.229	0	iid_opposite
0.455	1	iid_opposite
1.102	0	iid_opposite
